gene,nOPCs_mean,aOPCs_mean,aOLs_mean,activatedaOPCs_mean,non_activatedaOPCs_mean
Ppm1d,10.44768889,10.57850042,10.54570825,10.6075112,10.48108085
LOC100045981,14.3861198,15.78406052,15.88925028,15.42449425,15.87753833
Hapln3,10.2152044,8.96861601,9.099266,9.06926977,9.25557052
LOC100045367,15.94111678,15.77616778,15.92231043,15.90060297,15.87753833
Gm2587,9.913182543,9.625181053,9.944236752,9.814421257,9.381568845
Trim43c,9.096400896,8.887606734,9.048913383,8.881527159,9.022270217
Tcfeb,10.04129594,11.45456348,11.46361511,10.94579835,11.04564325
0,15.51131072,14.41235442,14.23811654,15.23427009,14.18970729
Fam40a,9.805491286,9.394268085,9.498918847,9.255711717,9.186384408
Pqbp1,9.781039184,10.01511686,10.13400226,9.257189307,9.566836747
0,9.177843219,8.899253,8.88753283,9.067840153,8.98563852
Sec22a,9.293185616,9.087617132,8.989809783,8.898979887,8.931279104
Lca5l,9.286280823,9.085609734,9.040210545,9.075774028,8.900803465
Ppp2r2c,9.95707344,13.97414537,13.87805425,12.3376335,13.95263764
Gm12863,9.115425598,8.883087575,8.874034785,8.955967854,8.921945309
LOC675614,9.189030946,8.885351813,8.842051745,8.924764645,8.859772418
Ppp5c,10.5158447,11.18513229,11.26045409,11.28558389,11.72402464
Slc35a2,9.845139923,11.41110248,11.23925687,10.9644974,11.46522501
Olfr520,9.011266947,8.91143979,8.952024611,8.915244756,9.137561309
Kcnq2,9.000804931,9.036265069,9.157654405,8.787506574,9.222582501
Cenpe,11.98069234,9.786838578,9.697547052,9.587001181,10.39985453
Gm9558,9.065297899,8.818041853,8.961464964,8.863072754,8.996721145
8430436N08Rik,9.020751284,8.8676689,8.808466257,8.909462855,8.968596547
Fads6,9.098086881,10.94918479,11.04725951,9.20485059,10.84140299
Siglecg,9.118144835,9.065048679,9.107851258,8.880027667,9.062187017
Gcg,9.242935381,9.094510329,9.033713756,8.845012503,9.029406033
Banf1,10.67584796,10.58624109,10.50940668,11.1266797,10.72585309
Cyp3a13,9.277392411,10.88018535,11.14194362,10.19417447,11.03775024
Esr1,9.008810631,8.78543979,8.923358416,9.010698244,8.999569337
Plxna1,10.22243608,10.47280113,10.60785026,9.869626018,9.95778323
Rnaseh2b,11.24900582,11.16058044,11.01708719,11.06680392,11.15057941
Gm15645,9.461648185,9.403467294,9.208791179,10.15148213,9.828743208
LOC665985,8.984324946,9.100154716,9.053701886,9.022996129,9.118469022
Hdc,9.18029691,9.253004886,9.283581401,9.197285738,9.08788753
0,9.210376821,9.426927045,9.344672534,9.413795462,9.822122068
Defb28,8.983185234,9.041913744,8.947206075,9.295905181,9.060414412
Pyroxd1,9.415791362,9.898287354,9.807156447,9.886524709,9.939330878
0,8.919505139,8.788187666,8.873151573,8.792192139,9.073828654
Fh1,12.57631674,12.15811754,12.20958437,12.72167596,12.62125612
0,8.95860787,8.961717662,8.880776856,8.809901113,8.881633298
Actbl2,8.83314268,8.828178588,8.8369419,9.040695859,9.004292543
Gm5088,9.273370305,9.082711886,9.151228746,9.009473087,8.94768749
Kcne3,8.899758992,9.050634127,9.128545891,9.058178317,8.955321054
Ltb4r2,8.924625133,9.015468937,9.217041227,9.005008094,9.093797774
Il24,9.1414159,9.162911904,9.157167715,8.992317066,8.984598923
NA,8.559133191,8.778615444,9.36890727,8.948236152,8.645513869
Gm3610,8.918685917,8.859359628,8.929580792,8.764975582,9.0206734
Mrps35,10.10689147,10.19938446,10.06904419,10.27408888,9.934131913
0,9.321514042,9.294816618,10.08536725,8.970765393,9.118668232
Mlx,9.577406642,10.21733563,10.24616651,10.0551908,10.30684913
Fbxo30,9.850013263,9.732891722,9.859303751,9.790320286,9.887009388
Serinc5,13.43500424,14.96696555,14.39710677,14.55964314,14.8996551
Apol10a,8.982664197,8.836808672,8.925519514,8.775074691,9.009294051
Cdc26,11.69958767,11.06392481,11.27685336,11.00274589,11.26406293
Mtvr2,13.82506926,12.53754128,12.39785851,13.64926898,12.39130193
Map3k15,9.117977644,9.075323589,9.192955561,8.924175493,8.900912392
Rab3d,9.027573496,8.943290099,9.023593352,9.066174222,9.179506937
Creld2,13.27179445,12.8511477,12.7783378,12.99501417,13.1800766
Gm4925,9.310525864,9.002320045,9.11376842,9.048502831,8.908351262
Gm4547,8.965703404,8.787718132,8.94295741,8.974082869,9.014282933
Il31ra,9.053586115,8.91315724,9.035730887,8.81744193,8.878913221
Cdkl4,9.117499274,9.034821176,9.24706427,8.803147446,8.929271764
Glyr1,11.84219148,11.5820378,11.57399408,11.96057476,11.60905914
Gm4952,9.064867448,8.919495245,9.218264949,8.730317754,8.941746326
Lsamp,9.815794053,9.085634603,9.179509742,9.308988475,9.083431442
(+)E1A_r60_n11,9.003326859,9.076613675,9.060896691,8.990673784,8.702492671
Kdm5c,12.69002602,12.23354242,12.31822447,12.13669308,12.36205701
Tcf3,11.52836378,11.23738265,11.2980899,11.0449276,10.93049364
Sly,8.99782554,8.815074241,9.045328745,9.099484466,8.720885451
Clec11a,10.05638896,9.423803608,9.38685671,9.21827827,8.968712926
0,8.902382355,9.546649085,9.485997377,9.133605284,9.837051273
Frg1,11.17311741,11.63246396,11.71772779,11.28082605,11.12181588
4930563E22Rik,9.205611699,9.416314495,9.418210868,9.316345519,9.319191241
Acss2,9.388731613,10.12330516,10.37486626,9.374279727,10.07819811
Srp54c,12.14733195,12.90869784,12.6852776,13.1484036,13.17686828
Morf4l2,11.08349131,9.96229817,10.0645726,10.18790618,9.835019179
4932431P20Rik,12.05099988,11.90032367,12.08528251,11.10028047,11.68614426
0,8.970969432,9.173186655,9.206973905,8.973504013,8.925283089
AW146154,9.72689536,10.71527954,10.59889035,10.40387783,10.8370573
Hpca,11.21002784,9.906039862,9.338935004,9.401199303,9.428138182
Mbl2,8.977129611,9.087017784,8.865846131,9.163414385,8.741105964
0,9.24907462,9.897813162,9.829457006,9.279108793,9.686581133
ENSMUSG00000054541,8.842932737,9.172848385,8.839601145,9.217421787,8.775930511
Copg,9.267840188,9.579255086,9.382036713,9.069416067,9.233895143
Rpl27a,15.31858175,14.77862913,14.80433034,15.29061691,14.76288294
LOC100047134,8.989974757,9.340207992,8.91912325,9.162697018,8.846836574
V1rd20,8.925080408,9.361622118,8.776225499,9.231470342,8.907323357
2010000I03Rik,9.132053806,9.663055232,9.228245033,9.065953302,9.162793896
0,8.911233609,9.401208111,8.994369827,8.817135545,8.902860956
0,9.003763387,9.49249895,8.832034779,9.121214392,9.013188106
Gm7555,13.72149761,13.25322793,13.11295406,13.73376411,13.31733291
Slc25a1,10.54732879,12.13509706,12.0309798,10.97849764,11.62521361
Trim42,8.981210838,9.612088861,9.093885401,9.117762489,8.979904705
Gm15762,8.931277989,9.586221774,9.03073132,9.032190815,8.938300918
0,11.15617688,9.679995139,9.318750278,9.161205989,9.151075534
Gm3804,12.07233149,11.93621819,10.75539829,11.17943162,10.86315325
0,9.161587125,9.198835251,8.957304797,9.189110176,8.911505532
Zfp354a,10.25786559,10.22918073,10.31564288,9.860442069,10.32542946
Gm5463,8.945731305,8.980204051,8.872056057,9.230860145,8.937034169
0,9.116231321,8.900423689,8.892728932,9.086429006,9.113429944
Armc4,9.020461301,8.957273787,8.945402063,9.424314735,8.850592447
Dnase1l1,9.438122035,9.425577536,9.327128604,9.601718707,9.286827878
Khnyn,9.177783934,9.533319446,9.408297897,9.58922946,9.93626854
0,8.852788441,8.941193323,8.873480577,9.179247317,9.059152766
Vmn2r65,8.955811018,9.10912123,9.218446192,9.303959094,8.910076626
Kri1,13.18563448,13.06421105,12.86705084,13.30821281,13.37031826
6330416L07Rik,9.518775265,9.518138719,10.00141685,9.639598435,9.509325675
1700003F12Rik,8.934936862,8.862419573,8.827082464,9.235347114,9.097328915
Ahrr,9.263290001,8.815967363,8.885529607,8.911219785,8.845587967
Duox1,8.990760679,8.836827608,8.923599272,8.994424698,8.99155933
LOC100044680,8.994002404,9.342679477,9.30717675,9.002169768,9.29725187
Rnase6,9.070768023,8.996974191,8.940582546,8.999685656,9.016206038
Scgb2a2,9.014880974,8.83597642,8.935495318,8.833518649,8.971612548
Ccnl2,10.27971221,10.39250517,10.98112117,10.62389177,11.21687104
V1rd16,8.794603566,8.860220174,8.808855956,8.937361258,8.899165319
Prune,8.893291926,8.973468528,8.943954851,9.188382531,9.135192596
Olfr450,8.782711833,8.902412214,9.044975078,8.956478845,8.721369107
Snrpd2,13.72897679,13.32715724,13.30307636,13.33753404,13.18864938
Asl,9.285989812,9.780347354,9.572610109,9.660803515,9.656417993
Olfr1258,8.865390133,8.852571925,8.801829907,8.912898428,9.524288794
Pafah1b1,12.51961279,13.27797099,13.45229424,13.18595113,13.10604383
4930438A08Rik,8.803060844,8.875729747,8.893070436,9.079770593,8.960847386
Tktl2,8.725818461,8.822779119,8.76229396,9.136998995,9.429683346
Chchd5,9.458553133,10.16594581,9.99170364,10.38092637,10.14020199
Gm5471,13.40875891,14.69758878,14.78900814,15.11015621,15.20762226
Fam173a,14.35323821,13.78505806,13.85731377,14.44354136,14.29343444
Rexo2,10.24418242,11.64473724,11.93289595,11.5629139,11.77404364
Tuba1b,15.70886323,15.44816302,15.42130941,15.67636392,15.2348478
Dcdc2a,9.119918917,9.791122136,9.722826951,9.047367123,10.15864821
D630042P16Rik,9.16114437,9.619388928,9.733786414,9.167437127,9.488968895
Zfp423,9.308857109,9.367449289,9.245548191,8.997090833,8.858029887
Clybl,8.966143213,8.992071619,8.920104048,8.924527785,8.870448228
LOC100048011,9.006278179,8.796044787,8.857702052,8.952116599,8.875770984
Tnfrsf11b,9.625566367,9.278264328,8.716854507,9.158824756,9.254375823
Olfr551,8.871693313,9.026559722,8.996219316,8.813808515,8.832306136
Cdkl3,8.872546467,8.986033003,8.769203879,8.814659308,8.929193544
Rhbg,8.862121438,8.79176968,8.80629275,8.932723357,8.842140882
Gm281,8.84436106,8.854005497,8.867234277,9.004822185,8.856111939
Sntb1,8.912968254,9.02101112,9.016635315,8.97681043,8.896556848
DarkCorner,8.74624997,8.845375486,8.739426354,8.838170967,8.818571959
DarkCorner,8.802268184,9.074494804,8.701757316,8.849678456,8.904411041
DarkCorner,8.632625884,9.182303809,8.69908571,8.795504658,8.830157871
DarkCorner,8.60579712,8.913883242,8.703528692,8.917652564,9.092614946
DarkCorner,8.786521493,9.4525563,8.693866897,9.006095372,8.63923314
DarkCorner,8.625301809,9.320109749,8.83242675,8.717716088,8.854707903
DarkCorner,8.80636243,9.563028611,8.648862726,9.134922503,8.68357267
DarkCorner,8.74999995,9.463695048,8.769329391,9.057316081,9.027273838
DarkCorner,8.658491211,9.180905984,8.804902134,8.949290079,8.61725365
DarkCorner,8.757190145,9.237602297,8.644992894,9.277857525,8.84867159
DarkCorner,8.648272734,8.678260776,8.660034371,9.169215987,8.945921087
DarkCorner,8.691988237,8.850250808,8.955871728,8.861947261,9.001657208
DarkCorner,8.678842303,8.875201448,9.010951236,8.880010498,9.145760566
DarkCorner,8.753853071,9.000829236,9.120579172,8.8426776,9.251795792
DarkCorner,8.669915794,8.924241566,9.323786555,8.733065226,9.938081528
DarkCorner,8.573851016,8.886902677,8.977187741,8.863854347,9.112014955
GE_BrightCorner,14.00177398,14.24225122,14.22301966,13.40084318,13.50421492
GE_BrightCorner,13.94629842,14.1271799,14.18277496,13.53025643,13.57603923
GE_BrightCorner,13.98015981,14.19269962,14.12486614,13.65235373,13.65432531
DarkCorner,9.214174542,8.821269419,8.721919064,9.404570176,8.747964788
DarkCorner,8.726329048,8.755936804,8.740995878,8.937325501,9.071449701
DarkCorner,8.614467872,8.7557096,8.730778711,9.029109885,8.942544237
DarkCorner,8.634565928,8.783173439,8.798440765,8.871636494,9.014275851
DarkCorner,8.815039636,8.792179496,8.802579627,8.990103756,8.929237081
DarkCorner,9.065944792,9.010440968,8.89068341,9.435607639,8.957673777
DarkCorner,8.887598858,8.82751382,8.617681889,8.957263718,9.044559394
DarkCorner,8.604777095,8.894554547,8.673064001,8.904107755,9.38411712
DarkCorner,8.682722865,8.721137653,8.729257187,8.977149822,9.125247729
DarkCorner,8.692425836,8.722380214,8.779615807,9.085510832,8.890725867
DarkCorner,8.812830114,8.767494929,8.783139258,9.657390769,9.159341626
DarkCorner,8.8028881,8.710432351,8.845026578,9.148305768,9.012951919
DarkCorner,8.707187756,8.781806395,8.662261813,9.438481547,8.962858924
Dhx9,9.111230634,9.124591168,9.235022536,9.025740244,9.052706582
Ski,8.919907656,9.25978427,9.256713319,9.072719726,9.188752729
4933413J09Rik,8.843439941,8.931989696,8.99242519,8.883992363,9.093394509
Txlna,9.906961562,10.27688209,10.51114987,9.678255891,9.959591186
Apon,8.647493393,8.831525296,8.983886292,8.842216736,8.981855876
Ston1,9.08077667,8.845898392,8.970281787,9.459678101,8.941583428
Psg20,8.664907286,8.921830837,8.755292117,9.383485721,9.054736955
Zdhhc9,8.799290151,9.696521959,9.584301786,9.483318378,9.706751937
St6galnac2,9.196549421,9.104367018,9.085544712,9.397983054,9.103000536
(+)E1A_r60_a135,8.619805763,8.807723289,8.970614683,9.038496321,8.899600529
Snx6,12.22380149,12.49923555,12.13171491,12.44897023,12.57169189
Ralgapa2,8.838207302,8.915797725,9.076641527,9.055015411,9.20029114
1700007F19Rik,8.692113027,8.975999647,8.993205249,9.246779742,9.032493733
Myl1,8.783758243,8.926283725,8.982026441,9.983018838,8.840148851
Ceacam12,8.661439209,8.783773843,8.805116539,9.142128792,9.032029555
Rnf167,12.25242827,12.72041679,12.698798,12.55374706,12.87626167
Asz1,8.776380039,8.733482762,8.793673765,9.243332393,8.943817151
Bpil2,13.07480676,11.8204587,12.01921995,12.42091957,11.5691153
0,8.802240196,8.878027827,9.075062226,9.092400739,8.802301343
0,8.727096998,8.794090242,8.853188153,9.024329739,8.870272027
Sfrs2,11.66443649,11.95754713,12.30815179,11.60906563,11.44746338
EG667449,9.172166511,9.566483546,10.40027266,9.262699397,9.515369952
Ctnna2,9.230252426,9.510866219,9.521698399,9.17876306,9.509096039
Gm6124,8.728184487,8.847211021,8.800362409,9.129588634,8.729806256
2810408P10Rik,9.113269619,9.400099244,9.701684542,9.43156305,9.37466122
Dnajc2,9.922302332,10.02732385,10.15441169,9.754897269,9.848453063
Fam162a,12.2784963,11.53416403,11.46624409,11.78383579,11.60958674
Cobra1,12.64640282,12.93938188,12.62237307,12.77566446,13.30611272
0,8.892810074,9.034502494,9.131560609,9.104763162,9.360509431
Zfp51,9.364824657,9.538836774,9.631672842,9.962400242,9.602388933
Gm9856,9.173958972,9.347985777,9.398816021,9.553207136,9.224290453
2610306M01Rik,9.384090399,10.09438734,10.14981765,10.42999657,9.792052859
Tcea1,9.339113638,9.813772973,9.942987942,10.32190297,9.895837328
Dlst,11.67868267,11.88398765,11.86097056,12.00316704,11.98673587
1700113I22Rik,9.437738987,9.048444926,8.924015695,9.546883373,8.833684108
4930562F17Rik,8.757126537,8.821129113,8.819525229,9.184058498,9.358378735
36951,9.651563468,10.49921899,10.40803498,10.38900653,10.34392606
Ttc34,9.093209864,9.402420098,9.305169925,9.291404845,9.066930016
Lrrc1,10.62649499,9.77075221,10.29091636,9.483243404,9.761968759
Pdzrn4,10.32612795,9.026657262,8.875151516,9.435907601,8.990367541
0,8.760813416,9.011408698,8.88005172,9.046865569,8.806711959
Actr1a,14.12814898,15.07965307,15.13634226,14.46056712,14.35764914
Polr2i,13.62531572,13.27465701,13.21272207,13.45936458,12.67209724
C2cd2l,12.36143467,13.28655329,13.0599666,12.78506061,13.34515742
Sar1a,13.98723303,13.48137633,13.39282181,13.34783805,13.33141663
NA,8.599162088,8.668090778,8.498052182,8.895403661,8.742686926
Rc3h2,11.20944173,11.05601036,11.16733855,11.0890933,11.3469902
Phtf1,11.19906389,10.81316638,10.68153759,10.61106344,11.03673464
A930005G22Rik,9.048319412,9.125087977,8.903061294,9.152081138,8.845581725
C80998,8.967316993,8.895143877,8.806750946,9.097027041,8.856123338
Ramp3,10.27065542,9.106616904,8.96274524,9.108063746,9.096724776
1700123O12Rik,9.017425087,8.729203261,8.876247355,9.307165699,9.110191739
Tmem220,9.222926894,9.106304215,9.070838356,9.251875247,9.199696633
4921513D23Rik,9.168466939,9.370754965,9.661303523,9.259402579,9.431590997
Il4,9.097014029,8.861004023,9.01605748,8.957932531,8.986994319
Tcl1b5,9.027476263,8.943021266,8.996269481,9.127933886,8.949703484
Esyt3,9.126363848,9.093425701,9.219162441,9.043918946,9.046221222
Olfr539,8.976405502,8.87669544,8.845372748,9.060995283,8.767413756
Nid2,12.00118,8.921136939,8.967203167,9.141528577,8.887758102
Nfatc1,9.519213374,9.003523697,8.934143871,9.083602828,9.096106791
Btbd10,11.54282071,11.41200913,11.22962571,11.50616986,11.23336484
Hmox2,11.51818653,13.38761597,13.39496533,12.32909585,13.08397002
Eps15,10.13175644,11.57737056,12.13052504,10.39140157,11.23584616
Zfp790,10.14180127,10.42291221,10.47383217,9.769188205,9.507811023
Trnau1ap,10.44607161,10.39893218,10.28314683,10.58184816,10.67605575
0,8.97235443,8.840169159,8.840019878,8.976510763,8.8403571
Dsp,8.983866319,8.922546932,8.832269694,9.003634649,8.913559114
0,9.46613374,9.598523832,9.509394125,9.001044151,9.767631294
Cby1,9.496323137,9.568993534,9.605898359,9.273287099,9.817227132
0,9.252048976,8.895977077,9.187833212,8.938879183,8.956597639
Gm5588,9.238451648,8.825988785,8.886887632,8.937385097,8.986710207
Olfr373,9.01306084,8.808480696,8.827832866,8.92772261,9.045804227
Tnfrsf1a,12.05120519,9.761144805,9.226941118,10.68053734,9.372357387
Grwd1,9.475208618,9.496252147,9.492356611,9.232291821,9.42238844
LOC100044058,9.206987889,8.808725794,8.805200944,8.882261019,8.920439743
4931407G18Rik,9.287222224,9.063051243,8.927764762,8.997877909,8.918534153
Odf4,9.192732287,8.860323647,9.024697263,8.973672602,9.036615712
Msi1,9.678142588,8.925685152,9.083038559,9.32293644,9.002027022
B230308N11Rik,9.617156389,9.365070197,9.279437457,9.568227941,9.250451577
Rec8,10.18197621,9.968436703,9.946813422,9.921551112,9.571760326
Mecp2,11.55796154,11.9089762,12.0492043,11.62743691,11.64024003
Lrrk2,10.26360975,9.047883032,9.171940516,9.136019432,9.016371035
Ppapdc1a,9.792871338,9.143922067,9.003311993,9.266990932,9.082800212
Fam76b,10.7501694,10.40001559,10.11028608,10.54925756,10.82414816
3110057O12Rik,9.799264371,9.853962788,9.865576492,9.251890533,10.03795034
Smek2,10.43814537,10.42641372,11.1552003,10.43604512,10.44783886
Zc3h18,12.98360231,12.50787226,12.28844246,12.7652616,12.93260992
Zfp433,10.41057928,9.976662857,10.00092258,9.947422999,10.22226871
V1rg9,9.113842299,8.963869702,8.977238716,8.970480888,9.007757954
Atp5g2,15.47684842,15.46830549,15.42142717,15.43025358,15.42054041
Nme6,9.898600871,10.01484748,9.795029173,10.02032327,9.93319277
41883,9.241003491,8.89668766,8.873290657,8.837036704,8.712819105
Gm6938,9.236096823,9.013016007,8.961444128,8.94984488,8.771232814
Obox3,9.2455109,8.910153061,8.942769749,8.988824626,8.852622484
Armcx5,10.71572284,10.36218951,10.21163189,10.60984811,10.49352458
LOC100039225,9.28520664,9.83711319,9.192076231,8.995117291,8.947848104
Morn5,9.416156166,9.256636805,9.458257312,10.2590435,9.26497287
Parl,9.922483582,10.15784668,10.14387887,10.55495917,10.58718697
Olfr345,9.140304025,8.912490757,9.162622425,9.011555765,8.997658121
Ndufa5,12.16512229,12.44114744,12.41227198,12.39699908,12.30056208
Lin9,9.873534219,9.194278279,9.252756254,9.187528053,9.145334108
Gm2287,9.312285407,8.89294206,8.961200066,8.984083924,9.001221335
Mbd3l2,9.299378395,8.87673706,8.868723475,8.889065263,9.050032388
Gm16462,9.276398693,9.064804551,9.002731161,9.140138944,9.076390592
Zic2,11.89698118,9.175001665,9.003164577,9.189850547,8.952664947
Zfp68,10.09895482,9.670675234,9.663926029,9.383981339,9.63752961
Pdgfra,14.10384187,9.577424566,8.781971548,10.53482892,9.265958717
0,9.405394978,9.17467737,9.024868579,9.110263257,8.984785694
Sgip1,9.143384135,8.961158491,8.990212724,8.886649233,8.847209294
Gm16391,9.736478843,9.855942026,9.870608223,9.806385662,9.799390576
Rnps1,9.27613284,9.301998575,9.219721067,9.350100286,9.223279428
Slc7a14,9.497050213,9.082664787,9.044481159,9.778679022,9.043165815
Krtap5-5,9.220192429,9.337959465,9.195228864,8.923107074,9.259711425
Rps17,15.58683915,15.24294072,15.41219208,15.35840796,15.04513826
Gm4888,9.79925038,10.113333,10.15773266,9.712696291,9.777561944
0,9.023907698,8.956292345,9.197372008,8.909163704,8.897808185
Fnd3c2,9.046501167,8.884635722,9.020341782,8.88216735,8.96229897
Afg3l2,10.86931374,10.33229458,10.2150381,10.38226434,10.62111352
Gm6434,13.09802977,13.19709162,13.30885076,12.92159113,13.149049
Lrrc14b,9.192196032,9.083276511,8.984891291,8.922014196,9.246608831
0,9.057693552,8.910122296,8.915267467,9.032508707,9.10546459
Lifr,9.463021057,9.876951608,10.14390139,9.812700985,9.666575243
Lrrfip2,9.979819144,10.05297384,10.30125362,9.597379979,9.794399628
Klra5,9.483494278,8.841501555,8.952581027,8.935532432,8.900003053
