gene,neonatal_OPCs_Mean,adult_OPCs_Mean,adult_oligodendrocytes_Mean
AW495222,241.9202491,224.3932758,374.7574089
Tarm1,257.0238121,223.5999959,226.5840736
0,2270.854565,407.0185014,440.3956011
Pmvk,12427.54405,18431.66464,19854.8351
Adam5,219.7782961,210.4491436,222.5117225
A530032D15Rik,212.2099824,206.2136232,211.1877864
Gm1604b,512.8861524,544.3793036,521.5878255
Mcam,17547.63586,9923.685853,9090.393575
Herc3,253.47194,242.6188068,280.185623
Mare,924.5218797,1033.322885,596.0199098
Irf1,243.500863,247.3264232,220.4652091
0,2069.968308,3293.608645,2831.560659
Gm16368,231.7564721,209.8825002,277.6149295
Cmya5,245.3028042,237.5891705,256.6344139
Dohh,3502.722827,5841.400702,4878.445894
Lsp1,1558.022937,512.7005266,407.6439116
1600014C23Rik,279.3801618,249.1350095,222.6070547
Dnajb7,243.2138361,272.1267425,212.428183
C330026H20Rik,224.5997167,221.160013,209.8783561
Gm4759,247.5680306,269.3792127,243.3622657
Tex22,274.6071176,302.8773498,273.4463816
Clec14a,238.5321918,240.8424482,225.7735027
Cadps,848.0104079,809.2684468,473.5560311
Gm4840,290.178327,275.4858586,306.94077
0,365.8083394,307.1564757,271.2383234
Ino80,384.5707764,387.9734127,384.3088009
0,333.9634579,247.0752339,220.4549302
Aarsd1,10265.2704,6983.146214,6180.470455
Rap1gds1,10759.66828,21466.20645,17356.98146
Ip6k3,244.4063315,236.9680536,230.5694695
Col11a1,1070.795929,263.3756927,256.2539582
Cngb1,262.69348,232.684002,248.2142514
Plac1,261.496913,246.1676227,232.0311057
Ccdc50,514.0160573,537.856768,804.7417764
Gm6445,257.8639709,219.8299089,241.0516111
Napsa,261.8169627,232.0757552,238.4537061
Enthd1,265.0127406,213.5279705,213.8295193
Ndor1,529.3726667,922.44404,955.4341427
Hspa8,4590.521497,7467.17468,9870.114548
Eftud1,896.9041952,894.0857975,747.2709643
Med11,892.6442348,1033.189504,1057.857507
C130074G19Rik,234.9634079,209.3103048,452.319583
Gm9216,232.6818582,222.5436995,210.0605343
Olfr711,229.1145206,196.6085652,234.6949782
Olfr1151,239.9639448,232.4309377,217.4474555
Kncn,210.763443,204.6410907,210.325045
Lancl3,236.4331848,203.2410325,224.9799832
Lce1c,265.9062412,274.5086202,274.9588099
LOC638045,252.6111903,237.2109427,260.3873693
Ms4a3,233.8491789,210.466887,212.3274105
Ctnnd1,3208.571648,3750.634846,3447.660237
Gcm2,250.2103791,285.5520134,244.8114332
LOC100047367,234.8956833,240.394908,237.203975
Rrp9,412.8218079,966.7824184,1020.655931
Aagab,1176.827658,1601.862936,1610.694476
Neurog2,251.1709797,217.9142184,212.9895157
H2afz,24805.33072,10918.53669,10349.07145
0,252.3515458,289.5058139,325.1506227
Shroom2,3798.267955,17144.18154,14998.30861
Dnajc25,363.6160694,375.7892289,293.9459343
0,191.3602145,232.259703,207.105082
Gm826,218.8147697,264.8734214,252.795933
LOC100047656,291.41942,432.3101834,372.4046298
Scfd1,801.1300652,839.0007707,959.4464002
Wnt16,240.9840933,238.2715316,220.7844014
Psmd12,690.2931685,860.4133875,1088.822113
Cxcl11,18116.7276,18963.8576,18441.87114
Tox4,565.1302652,646.8431014,816.3134655
Gm4861,317.0432424,311.9488668,344.1315507
Fsip1,219.314117,273.6807561,220.0360664
Ppp1r7,2378.321989,3682.800458,3120.229177
Unc13c,506.551037,237.2597957,239.2226318
Pou3f1,877.2200885,3267.958432,3278.107966
Msh4,212.4697121,195.4814964,199.1242291
Zranb1,463.838473,788.4711645,684.734925
0,232.2298812,291.0180377,219.7079405
0,218.7701367,229.7442886,199.074512
Gm2086,210.4864421,191.6536093,202.059717
Mbnl2,523.7593467,1255.73705,1310.670775
LOC100047034,240.7126985,313.3689702,277.4040048
Myh8,203.0662109,216.4583639,202.4740052
Rfwd3,1189.943585,2361.228042,2815.199224
Fggy,351.1472661,752.4543811,251.9473143
Skint4,207.7255655,220.0510873,214.620467
4930505A04Rik,196.673827,202.694797,190.3049616
Zdhhc15,221.6252291,205.9296859,210.7838739
Cpox,841.5487552,9828.229934,10728.06505
Anapc1,2194.368898,2437.865264,2148.768872
Hspa1a,282.8578255,653.9737066,903.059635
9030607L17Rik,370.6522073,741.6305252,712.9494666
Kcnc2,190.6819006,190.2424168,183.6589716
Blvra,311.0335898,582.4092657,832.7352709
Olfr860,197.0333697,200.5414336,192.7400936
LOC100046931,207.6717688,225.8037416,217.1515398
Tph1,1039.735785,184.3328966,192.8535823
Gm10165,990.9782303,190.4419852,189.0991627
Veph1,642.2033948,192.7946515,180.4963418
LOC677559,173.3398755,189.4774764,187.0626798
Bbs1,461.465443,716.6007766,785.783307
A830052D11Rik,221.3807918,1096.096347,852.9867607
Cyb5r1,204.2359097,282.3620811,292.0464725
Ssh1,214.1159961,219.4140393,246.9868845
Tcof1,3309.794325,3265.432024,3208.694491
Ccnj,188.718497,202.6547309,205.8113139
Ppfia2,196.4520906,213.8753645,245.1206643
D10Jhu81e,3578.757919,5398.982112,6403.597225
EG668249,200.8349455,188.6648718,198.6989264
3110082I17Rik,231.1240873,301.2523691,289.5909186
4833427G06Rik,187.4751624,210.9928557,207.0950159
Phf11,183.32085,211.2290127,202.3646334
4930458B22Rik,187.3435245,190.4455089,190.5886302
Zscan4-ps1,171.0441924,191.0551859,196.1487139
Shisa7,265.9689594,192.5931314,199.7092148
Tmed6,189.148343,190.7290332,187.2426232
Atf2,1718.309478,1747.005832,1739.817889
Dedd,212.1945542,301.1786586,262.8944043
E130101M22,378.4910773,696.4261082,676.9034018
1700057H15Rik,1281.92877,426.4791795,368.3994543
Tnfaip8l3,185.6492173,191.9269636,196.8452348
Pcsk2,2229.968471,1343.518375,1249.071822
5033418A18Rik,202.3042067,211.1671757,197.3368214
Wfdc8,195.6890252,232.677982,268.2782866
Napb,261.6268236,435.3790884,462.3124905
Itgae,185.1053439,198.5471923,201.2662359
Edem3,445.6631739,537.9933664,509.8079607
BC051076,194.93905,222.8043457,211.1345966
LOC674321,852.8955606,779.9676152,876.4521623
0,459.5068888,296.4653593,319.3551532
Dlgap3,1443.940813,350.6897259,302.6049566
Gm8903,210.2841864,208.5504334,228.026918
Wfikkn2,601.9103582,318.4409561,325.0286482
Hspa4,617.4429439,412.382763,701.7928611
Gm7258,193.876583,235.1633909,223.0689811
Krt75,186.3978027,212.2302477,238.5971986
Casz1,230.7942936,208.2609325,214.1849245
Cmtm3,1824.153067,403.3357125,406.1961586
Tcap,207.4418006,288.0323423,301.2458645
Olfr1136,213.9887564,202.9028918,206.9317984
Gm2500,210.1574612,217.5221445,239.789408
0,234.3556955,216.903495,204.7993023
2210408F21Rik,212.0064421,193.977128,201.7441998
Gm6645,210.7495573,226.7866884,246.6248595
Cd151,3627.885129,1633.35735,1498.957246
0,217.0556062,208.2988007,209.7341455
Gm6927,188.8375588,203.4486314,197.5210143
Hmgcr,381.6528242,311.3552836,330.2533511
A330009N23Rik,259.3278839,252.7032857,233.610747
0,211.5049432,221.1465682,208.3099205
C1ql1,730.5121106,232.6972205,207.8285843
Olfr1254,203.4556012,205.9848586,222.2173739
LOC100044500,232.7572021,220.0761177,220.7552568
Gm14308,782.5009736,1002.261832,1287.124251
0,236.4593018,203.9263959,233.824875
Gm3618,4981.415823,1736.344064,1722.27286
Vmn2r104,236.167153,206.3396657,201.98628
Elmo2,269.3322682,387.2409389,970.8165277
Usp40,447.2157694,531.6604916,573.7036659
Ralb,3717.487429,1066.508402,1007.980374
Sema4b,271.3399624,251.2413825,232.2230493
AU015228,226.2355,217.7437652,202.9490986
Lyzl6,228.8701745,282.7455866,294.4550618
4933439C10Rik,1039.625128,418.582032,366.82504
0,221.2710167,205.8219966,210.2972923
0,217.3775758,200.7951098,214.3191993
0,249.0737258,215.7837586,215.5073882
Kcnj8,334.5889548,217.6385432,237.2526205
Ptprd,645.3583391,8781.28978,8675.923411
LOC629206,237.4182127,223.7740323,219.0738355
Ccdc83,232.324557,245.5426241,227.4961168
Zc3h13,496.2088491,404.5923966,534.7698393
Cxcl17,248.7535058,202.89372,217.9657802
Atxn1,315.0685373,250.4596089,280.7209066
0,279.3012415,385.043148,468.4320968
Trappc3,1218.077171,1543.733352,1349.677103
Ppm1m,2600.565442,1458.465132,1136.846113
Gm4242,252.6004527,215.9117859,218.9618943
Nutf2,7910.086255,11786.25585,10295.29254
Pacrgl,869.73366,572.0037468,630.9449291
Zscan21,4658.480027,2276.669,1987.105
Syce1l,206.514907,229.5984461,230.5580089
Fbxo16,259.0286597,208.8675005,206.0682882
Faah,259.3630506,355.6981709,578.9816673
LOC100040357,236.279843,221.2407661,217.1826945
6720462K09Rik,2025.837323,4799.245786,3741.974557
Gm10319,231.5375897,225.2901518,400.4102514
Ccdc90b,562.1189773,380.0383489,345.6096011
LOC674567,287.5848094,227.4828757,232.0809325
0,266.4877073,194.2307811,208.0402341
Gm8395,287.2693824,212.6222805,231.9659027
Myo15b,269.8015339,219.4003948,214.1253811
Gm6300,328.1900524,214.833808,231.198758
Nrbp2,17692.67178,56064.16491,61259.58139
0,343.8240167,235.2143943,228.7289582
Rnpc3,986.0884124,1897.764371,1836.461182
4632415K11Rik,339.4401888,240.5208684,239.6369364
1700087I21Rik,315.1082479,213.3689982,252.967122
LOC434513,314.9897945,214.9185273,224.1938527
Olfr1509,353.1647124,269.5928516,235.518947
Akap10,346.7152567,329.7715032,383.0481718
Prkar2a,373.1844318,281.5524416,288.3128205
C330019G07Rik,1377.901471,1361.993757,1941.603137
0,315.6625767,236.9824423,230.0696284
0,283.4147261,218.5270911,240.2015473
Vim,11756.29183,598.257727,566.4335507
Gm2371,4937.267235,3205.584019,969.7023534
0,678.0675406,799.6458943,767.0866191
0,234.4224945,237.3627761,232.2318002
DCP_22_9,261.6968151,256.3489785,226.5893155
Derl1,2054.388792,3755.354147,3947.053914
Fermt2,492.4812848,847.6351875,858.67294
Dtnbp1,3209.473079,1414.333641,1252.767537
Gdap1l1,1357.275442,356.0028148,330.5566793
Coch,479.1664309,216.4321043,235.4756211
Aldh3b2,232.3486821,226.1046598,226.4920452
Myoz3,249.1290148,248.39664,232.8197989
BC057079,1224.076948,1142.262016,1172.895721
Olfr708,246.9709664,226.5841132,228.26558
2410012E07Rik,282.389227,378.5858314,216.2059986
Gm9481,3896.63055,3709.559615,4764.059312
Zbtb11,274.2551061,363.2405848,292.0664795
Mnda,257.2533555,233.436547,242.9070718
Vmn2r118,255.8473073,207.9562755,238.662858
Bcs1l,1286.049713,1611.594488,1493.04532
Tlr1,240.8342861,219.3590066,263.135733
Defa20,235.3337382,224.0321705,242.4973636
Gm88,485.3251882,293.0410159,332.4086441
Gm5158,198.2033645,210.1465332,209.7278539
1810010H24Rik,330.796023,244.6376632,236.6418589
0,336.9414688,302.1986509,375.9874175
0,820.8366155,755.1500016,786.2707482
D130040H23Rik,281.3801203,291.6819689,240.6060691
Gm40,196.3468579,221.4954386,227.8857566
Tlk2,421.2630197,414.7124075,528.8561189
0,215.6155321,261.5764475,285.7686525
Gm3847,212.8223621,214.1389842,211.9434177
Dnajc15,2376.314735,3675.22276,3562.966928
Ppcs,665.4300485,523.6373657,454.3659318
Ubfd1,2919.811908,938.6149386,951.784182
4931440F15Rik,238.1402385,261.5074577,891.4730318
Cer1,244.2273688,216.6253725,231.3871977
LOC100044920,264.5713542,239.1437345,250.6331339
LOC100047672,300.1646188,231.6994132,238.5475993
0,272.2610945,308.3929207,318.7449486
D4Ertd681e,1122.614575,780.3754452,647.17955
Ddx60,231.4871827,242.0162807,210.6378711
Dock11,911.4812785,293.9967745,235.2865834
Olfr676,250.4904815,331.5004327,220.4389786
Fam3c,4477.493627,1158.553626,1074.916
CH29-112O17.4,254.7386812,232.5240443,216.9436289
Zc3h6,1002.638897,1610.588887,1016.153921
0,255.8248306,216.2506518,230.871715
Tspyl2,2066.684645,2442.886295,2282.360679
Rasa4,416.481113,283.8695418,282.7829234
Imp4,1924.30214,2175.889143,1799.536046
H2-Bl,280.973563,303.1829416,386.0044373
ORF63,274.8114961,241.371713,247.973613
Mgat4a,295.2444009,247.206208,251.5790302
0,16196.43631,12892.56271,13837.21377
LOC100048079,282.6007706,255.8943502,259.3127375
Proz,235.4781521,252.168298,281.3527498
Opa3,359.8543545,431.7748443,495.4940652
Scfd2,301.7149806,305.4306586,330.5978625
Sik2,475.5645479,750.0505286,855.7697141
0,352.4801,247.3564302,222.9044384
Bub1b,311.4608824,230.790287,217.3948239
Hist1h2bg,270.8013009,301.2195716,297.9152436
Gclc,1359.690403,1787.40234,1588.866453
Zdhhc19,255.5428509,238.7561098,245.5155766
Nckap5,346.1979839,269.9182582,271.5812468
2510027J23Rik,215.1000197,233.8627386,209.3808409
Krt71,217.1453539,538.7004818,210.7404018
Styxl1,219.38566,215.4827089,222.1256943
Olfr901,217.7224841,239.0639475,237.9351443
Gm13125,259.0184533,225.2117266,244.9170709
Opa3,1187.999431,1542.77446,1706.62994
2310016M24Rik,7837.373964,9179.607884,9964.933148
Gm1999,208.7074809,207.0115766,204.0889589
Klf6,9322.25997,3405.043024,2903.716227
LOC100047548,219.4237806,213.0689893,207.1354855
Apoc1,259.7221867,351.4038414,386.7246698
Gm12302,227.8445561,331.7187707,212.2354598
Nudt16l1,3160.135756,6388.717591,8152.402977
Atad5,318.1028673,336.754372,293.1600814
LOC635075,286.7302621,571.4618559,521.0053048
Atad3a,10136.15774,4901.115074,4536.497948
Nubpl,233.8911339,321.2064282,272.2363941
Gm7578,211.0887518,318.2905327,205.7190784
Dcaf7,257.8159967,345.8601257,285.8361077
Gm7293,210.1145318,227.469707,194.6800219
Gm5745,38224.76859,22507.16564,23063.80097
Olfr982,202.5266433,211.7687018,204.9224534
Tmcc1,1006.693305,2393.88428,2867.739745
Ppif,264.3472452,272.6128445,239.0113827
Pnpla8,230.7061348,255.974305,263.2035473
D630028G08Rik,203.6386942,500.9455877,523.6777266
BC030499,212.700387,240.8044364,237.687287
0,212.3197685,223.0053548,222.0302461
Gm5816,8501.696412,6263.302164,7055.478986
Tex19.2,210.4868455,247.735657,228.845807
0,235.1515352,279.1912439,285.8735086
Tanc2,285.8585879,286.9789575,323.250533
B930036G03Rik,666.2901052,361.4769464,492.8152045
Igsf1,202.4319655,196.4242518,190.709993
9630025I21Rik,229.0018288,401.1487607,474.704778
Cylc1,201.3835921,207.1306431,205.7606286
Mxra7,1799.889904,503.6295739,527.3655557
Gpi1,15919.7758,25215.06121,28724.76011
0,335.6684812,779.4063932,1112.340206
Kif6,287.1768252,1351.382972,1025.832461
Slc35a5,222.4793482,276.022862,292.067273
1200014J11Rik,1202.957413,2514.67178,3411.415327
Car5b,220.5995773,201.8310216,207.0065725
C6,211.508467,212.3566316,219.4525868
0,216.0064961,210.524937,188.3821636
Fbxo46,267.9318509,416.8294636,461.5531107
2810422J05Rik,667.1719609,1156.400296,1110.248219
0,210.7431197,235.5299195,203.715935
0,20889.79419,15467.29555,17454.5304
Cyp7a1,194.6001864,209.2568539,197.3975409
Lypd6,1431.640584,267.0250098,271.8789934
Sgcb,2675.611539,1987.943844,2418.025187
0,1242.457298,883.2855016,1127.526432
Setd5,7686.241446,3028.342978,4582.23813
Fbxo9,905.0712924,1396.223227,1470.200659
0,215.6014576,226.7824641,232.3599455
4930474N09Rik,241.9500615,252.2822173,241.2844741
Sprn,374.7039782,281.3239091,301.3814941
Ankrd11,3488.858356,3094.901943,3035.851639
0,188.8781294,199.8723736,215.4777177
Rps3,20631.58064,12858.92352,10149.90541
0,197.691837,377.1112109,477.6641061
LOC675099,169.938133,190.2447225,223.6587802
Gm7792,36634.54936,28527.65414,39266.9185
Ccdc137,291.6541382,449.7399466,464.6428834
LOC641025,186.7567097,190.5995927,195.582568
9930014A18Rik,166.9247397,184.1251216,201.4862291
Cyp4f18,255.6567903,408.2909411,412.1363868
LOC100048734,184.1888718,196.5582268,294.1282341
Plod1,284.8857661,750.9482241,531.822187
0,718.2588673,1908.938003,1735.813771
Aaas,374.2873779,683.690603,636.3942741
Gm13880,165.3877412,202.3006236,203.66824
Ddb1,23523.17626,18223.64002,18269.42886
Foxe1,175.2420076,188.0591741,202.7452393
Ptger4,173.7629997,175.48622,192.590247
Dusp19,182.4179245,221.1039655,221.6579627
C030046E11Rik,810.2548564,686.7431641,805.8061486
Pkd1l2,188.6890212,183.6673305,207.9018325
Mapre1,948.4859248,967.5363318,797.2495109
P2rx2,214.9286679,208.1506143,230.6458368
40057,975.2610958,308.9691564,296.3350523
0,3678.25037,1909.095457,1843.535278
4930502C15Rik,182.7344327,200.2514364,223.945225
Ift172,383.4712545,580.4311975,594.649353
Pyy,213.3374009,240.6571927,224.3716127
Bace1,3996.710032,8870.243295,8934.810632
LOC100046569,194.4842576,188.9500402,214.2485298
Odf2,1115.469629,1378.197959,1277.047888
0,195.1905867,190.5555786,206.2440884
Psg27,185.8015961,216.4224195,203.8186395
Pbxip1,6026.461273,3260.352425,2492.963285
C76711,198.3643355,199.2565018,197.4397343
Gm6970,1112.922962,233.9080448,244.970543
Mrps6,1994.693593,3819.573088,5109.5626
Snn,706.1701209,551.59636,729.278128
Papln,223.3661682,204.594018,222.6604098
0,199.6443088,218.0213216,218.7520389
Rag1,203.4362155,211.078005,207.1057907
Ubtf,45214.87506,21639.83526,22181.13301
LOC100043989,185.8666394,194.8371009,194.684428
Kidins220,522.117047,580.381157,908.8393332
Cxxc4,238.9079418,206.2017534,196.593157
Kcnj4,231.9029662,212.5689373,226.4973377
Fbxl2,229.463033,214.1984834,206.4098164
St3gal3,1801.722462,3966.416408,6454.773059
Olfr937,197.7206894,217.6664405,213.7939959
Slc2a9,234.4397503,217.7542741,211.4877373
LOC547150,3961.309242,2735.91478,4738.678804
Tubb1,202.6298139,209.884762,236.9679877
Ccdc69,217.7490612,236.5336316,229.4776868
Vax2os1,216.0388264,209.4615216,287.0810366
Atp11b,316.8613685,333.9222793,514.880602
Gm9790,8400.640356,6651.88483,5789.734061
Cox6c,25190.98371,26428.72305,25583.63606
BB287469,214.6306315,199.7406777,204.6337827
Defa25,226.5566785,213.2487082,209.1073868
Gm5416,218.003573,210.5804859,236.1100998
Tm9sf2,4496.612006,4098.803318,3935.698673
Hs3st1,700.328327,2623.568507,1941.51013
0,219.5617782,218.1736359,228.7217345
Cdkn2d,2409.571446,4962.796656,4792.44134
Ndufb5,660.2774615,1048.846205,951.841893
Luc7l2,53813.84348,30030.90201,29833.75268
Lrrc2,267.2976061,301.7833409,376.3735475
C430042M11Rik,240.5726391,219.5039182,215.1496591
0,221.3626991,220.7567064,231.7748509
Esm1,302.9366758,221.4594184,230.4169448
C78339,1022.040419,954.9555293,1157.153702
Pgm3,822.0349042,674.7996318,2220.654434
Tpm1,9844.687212,2602.31364,1932.929055
4930455C13Rik,274.5233324,209.3526777,215.1805686
Fsd2,241.8421688,189.902638,212.7277552
Rabggtb,453.59521,545.038642,532.0184482
Narfl,2371.527794,3611.973046,3002.511944
Dcp2,351.7756697,297.3682618,301.9092191
Rbmxrt,7095.915006,2731.128576,2326.579683
0,2605.040404,2682.345483,2784.834194
Mri1,1079.113834,629.1172441,400.5198211
0,237.9031633,203.1592816,206.892468
LOC100045903,388.0539106,249.498975,233.712252
0,233.9995227,220.396078,201.8897007
4930545L08Rik,247.019857,227.9376902,208.1047557
Phf13,304.3968176,270.6130059,257.5685373
DCP_20_1,249.6904715,241.0285202,257.7215258
Samd11,229.2654667,224.0522661,216.5036084
Rpl7a,45014.17117,29756.14056,25614.19877
Mosc2,17066.09201,7998.83023,6644.795414
F2r,2114.341881,246.60145,225.2158155
Tmem138,249.25038,228.2973334,255.0342182
Olfr1106,230.8495967,218.1550307,214.5871014
0,238.9627097,236.371295,210.3960031
Fggy,334.1188818,441.917292,223.2953073
0,32866.27513,15294.44013,15040.79398
Olfr705,254.46013,224.4287848,290.221545
LOC631360,293.072797,227.2304261,226.2054052
Chd2,2588.464021,1601.507753,1661.44414
BC025920,378.9982318,375.7473698,343.6408123
Errfi1,3191.220606,8891.312291,9360.220682
Dux,328.0065373,262.5474866,254.6457725
Odz4,4034.908752,3856.73903,2330.292828
1700020A23Rik,315.3552145,217.9574628,245.7899675
Ddx42,3851.812736,2765.12455,2469.782859
Pold4,545.54639,586.1195143,544.219023
Lpin1,279.2008048,220.4794482,218.6780105
0,281.2962291,230.1688836,235.169935
Sema4f,342.9427397,212.5986816,243.0969436
Ctsz,3644.17772,4861.315705,5365.569647
Gm3430,4174.482541,3416.60192,2394.853485
0610007P08Rik,623.7231618,757.6485002,1047.359015
Lgi2,760.1374648,274.8401566,232.6220436
LOC100044099,307.18222,245.2058698,264.3471527
4930528J11Rik,247.3307512,298.3670907,334.7581136
Slc6a14,237.5328203,211.6069484,237.013192
Kcnip4,264.60548,248.5452614,267.2305552
Cxcr2,248.4534455,237.8747814,275.6886036
Bend5,766.5420609,262.9189941,243.5042495
Epas1,10553.85141,10424.03938,13644.46739
AA388235,304.9428106,329.4386068,227.2022486
Arsg,1023.038886,44497.17988,32925.77172
Gm13082,858.6175888,1349.522821,1916.321977
Nupl2,291.9103312,294.0386859,292.5724709
Gm5134,248.1557648,229.0042352,224.3163223
4930478P22Rik,244.4026739,260.9979484,331.5387002
Olfr1097,229.3166791,222.2448893,228.8018655
0,360.8042048,370.9149009,382.4605895
Cyp2c65,248.0939409,221.5508868,234.1213734
Gm7750,266.8590848,239.623005,242.050043
Bphl,1787.929727,1150.913847,1251.373688
Tcfap2a,342.49463,243.51194,233.1228045
Olfr173,284.9401791,282.7791586,258.7704859
0,424.4393758,209.7848189,258.8944364
Chmp6,294.39823,341.6373473,353.6133786
Prpsap2,1255.967838,1830.924709,1854.698577
Sema3c,329.1913761,328.2004698,272.2014291
Phf14,2095.227315,2005.038204,1917.096092
Arhgap26,975.2190942,417.7299482,437.978932
0,638.6697882,817.97584,925.4873916
Paqr9,268.0231421,211.4449459,235.853875
