gene,h4_mean,h24_mean,h48_mean,h72_mean,d7_mean,d21_mean,d28_mean
---,21.35870443,17.68283896,17.62859603,16.42708188,19.46421998,15.65677192,22.03143034
Emp2,177.272269,146.9049169,120.033045,132.1362128,146.2712717,112.6452034,133.9001042
---,93.68859309,74.82023999,53.04554499,68.32955055,75.15359534,57.39046173,72.26069833
Phf23,413.8465199,492.7686141,483.938522,455.7936844,604.7480092,442.0633657,533.7351828
---,82.19905139,74.29499982,62.62257304,65.25577304,78.2378686,64.89025146,75.16051117
---,58.89957276,47.06990259,37.3469379,44.14127022,44.09977307,35.09484949,42.21673635
---,72.78984595,58.47758439,43.75043776,50.88516349,52.40606435,40.98658354,52.89692598
---,71.26793006,65.64276435,53.84339618,58.33765621,61.39987361,57.85737682,60.06877939
---,341.1508265,288.87518,234.9659613,254.3666668,273.2653151,232.6948059,252.1597288
---,23.71081381,22.75265644,18.28980208,22.08599577,24.32900247,23.53111681,22.84150835
Micall1,230.3332215,195.4289928,144.9621615,160.7255733,173.8467977,142.4325887,169.7439992
---,1243.331606,687.6721806,380.9692698,342.0850368,250.4684982,183.8076731,199.2985024
---,138.8284258,116.6158771,102.1159644,114.8769444,104.8010603,98.89383927,100.221076
Il18bp,250.0955184,210.4039904,206.9997726,234.4996523,189.0345918,198.6674071,214.17911
---,348.3298912,309.9363209,262.2114124,312.0289475,285.5821466,299.1866311,274.6727555
---,249.2491518,221.0609368,131.4660478,214.5116003,242.2081643,242.9590158,258.2493059
---,41.4385657,42.44322208,40.37699285,45.50694416,40.82842181,45.68284127,39.64015171
Med11,113.1039069,132.5901793,153.8313535,136.4469722,141.6386807,168.9787723,136.4035243
---,45.96851919,40.91664341,34.8577044,42.07358621,35.75683436,39.12183994,32.84970477
LOC102550999,87.82801589,80.86365503,72.37644131,82.46428732,72.91136965,88.44910469,69.41491648
Bmp6,372.3969792,346.4258388,333.2858411,381.2135607,318.284224,413.1669396,298.4486444
---,155.7527567,135.8254479,144.6596605,139.2215192,125.3640195,159.7638339,125.9053606
---,285.0266082,259.4259066,284.4276775,283.1055218,240.7565565,311.6791122,222.522652
Xkr5,56.39791724,55.47528191,78.30603709,62.31920943,46.7940999,67.83247606,49.25893257
LOC102547573,100.5867924,85.25185955,96.97550667,96.37747427,72.4771206,100.7774581,69.22493369
Slc7a6,131.6946026,157.5352955,205.2785593,214.2266383,182.8569967,190.1770365,156.5610444
Adhfe1,213.9120777,79.74932171,84.82171561,98.0538331,108.1467298,114.4692661,122.4106121
---,641.0974738,561.9289699,637.8621693,550.7901414,637.2321935,623.6220972,641.9905829
---,267.1901701,261.92494,240.5196125,213.0583462,245.4936196,209.2912499,233.8633023
Tenm1,29.58180545,22.25293008,20.28046118,18.82371625,22.24273271,18.50747092,22.02407502
Gxylt1 /// LOC100912135,141.5150283,150.4277964,149.4918292,152.7914696,180.4474364,136.1469008,168.2158667
Cd83,446.2785031,225.0739453,274.9351771,350.844527,733.2472669,551.1211885,727.9833398
Magix,101.6379668,80.36740828,58.36212051,60.07599232,71.79006905,59.00182112,74.27396615
---,98.67710596,63.5518055,47.57525113,56.728364,58.97970335,51.11992573,56.10357597
Anapc2,773.552212,694.9492524,948.7042112,715.1974949,885.9853933,989.5506705,875.4562102
---,297.0109034,259.0093914,183.9492794,191.9863099,227.7129883,183.5439013,236.0411568
---,323.3759356,270.057547,187.181348,206.9579574,273.2051162,181.0090107,263.3572965
---,230.0473964,200.1343225,146.0939148,169.676838,204.3903434,149.271532,192.929297
Csrp2bp,951.2573736,877.7338389,725.3708766,740.9556013,824.8781047,665.2059702,775.0611072
Pde8b,209.6760424,158.2468979,106.4316398,130.0591564,167.0054796,150.625892,171.2860169
---,84.22074823,74.81098063,59.28184772,65.90798099,70.16265746,58.29362459,71.25892791
Apobr,102.0563641,103.8852207,85.59151201,91.31497915,106.4575956,94.19966812,100.2850643
---,196.2706417,162.5528368,108.4169744,159.354882,220.7527284,225.4835108,275.3870461
---,128.1028914,106.0128232,82.95351525,95.36080434,95.78256571,82.90156967,90.32189321
Zfpm1,143.3564884,132.613096,149.6788557,127.7361231,168.1876003,160.4354443,142.7129939
---,356.9260083,287.8077648,222.7457979,263.5620532,239.7446737,223.0264188,241.2392226
Ankrd55,102.4619576,80.82950174,63.24764846,74.69438243,70.31831131,87.10502067,79.42072687
Ppp4r1,158.538088,154.0597302,151.898747,172.4604818,148.5526771,163.3397683,150.0783808
Macf1,50.32545115,56.37770136,56.0580856,60.32658692,61.83140109,71.22997204,57.62244916
---,38.72712484,39.19439749,38.6022545,44.03273653,37.11046598,43.84912984,36.67218312
Gpbp1,31.80324833,26.43281993,22.84384955,29.64077684,21.70019116,22.75833007,20.3289276
RGD1560854,198.1204904,175.6915318,191.1560224,181.3147378,178.0492696,220.8557099,183.3605276
---,92.96489326,85.17862246,88.31010668,90.61878491,79.46421657,137.1437863,73.5064681
---,276.042597,263.3864616,226.323539,240.9608751,212.5818348,303.1434466,208.5767268
---,30.89377951,29.71310297,29.06687902,33.04699861,26.03462987,36.89641078,25.83832086
---,103.9727462,114.7013694,118.4398941,124.7297342,98.24954179,150.2250914,94.17154425
---,164.964709,158.6531792,155.6233173,169.1966923,135.3006406,208.6738594,125.6987378
---,134.9794425,139.4181671,145.9528011,153.0960639,126.6467771,180.4156184,124.7021672
---,60.10158438,49.27934237,64.41083807,60.51990406,48.25778836,76.45152552,54.12092734
Terc,129.2809891,51.18080212,60.42038062,54.2160729,58.77704412,54.11982194,63.93010157
---,295.907595,192.70057,136.4017398,153.5688701,156.0921554,165.8696658,192.2057673
Elk4,100.4343266,140.1565535,112.9390208,118.4746379,127.8732476,98.39969309,129.6123632
Jarid2,379.0097695,341.2517363,364.75797,321.2561414,385.2342502,343.5904265,363.2035594
---,211.6875174,173.6618587,138.5593108,147.6723666,175.0506165,130.3428365,161.5203317
---,122.757859,141.9982649,161.1411903,191.9916633,387.7473245,166.6288295,273.7893243
Dclre1c,136.5214148,107.4965485,94.20056163,98.40954658,115.7131654,76.55697857,113.9160088
---,59.38043479,29.68901617,21.84071397,25.58816548,28.23333822,22.94022434,29.15487554
---,37.71312483,15.37176608,12.57868408,14.91502386,14.19459427,13.81650297,15.04670859
Dnajb2,460.7061389,372.5330535,264.0068818,326.6633648,358.5762291,305.9854981,361.4038379
---,176.8335771,154.8122236,102.7652274,125.1406662,141.1801744,101.6265434,130.8596926
Adck2,144.6277291,120.4480611,95.43152114,100.7748723,116.4101668,101.627222,110.2617038
Hnf4a,21.72700502,19.90102096,16.73131166,18.76757552,19.9021172,17.53401546,19.41881711
Psma7,121.4017628,115.253176,100.484215,106.491085,113.4702603,85.7671073,106.4388631
Nkd2,175.6523274,151.3578513,137.0379728,126.0476955,158.0021889,130.3603236,148.8176888
---,84.74242352,68.21300882,58.56226699,62.02429588,65.87341581,61.98876225,66.47940572
---,27.98243561,20.17341928,15.9828883,19.20442456,15.72116948,15.84211425,16.54979749
MAST1,429.4377974,329.4146395,191.7415272,268.7139807,281.2495913,368.6125881,298.3651041
---,97.43683768,84.65789687,73.16456933,73.71087437,84.05731974,79.07582629,76.96414187
---,197.4566027,168.1528761,132.1909699,160.4649005,157.3544008,145.1804034,145.564489
---,205.4843027,163.4720036,127.0707623,147.2688945,126.3824844,131.100555,126.3267493
Zfhx4,33.63204342,28.31100598,24.66176998,31.78015027,28.1375034,34.40162044,27.40950455
Fgd6,30.64509264,28.24810929,26.8961135,27.11733888,26.46238288,29.13428534,26.93424718
Tmie,178.2332205,166.2807916,161.1572801,182.9223249,170.9374362,188.7697072,160.6854193
Mylk3,27.93633147,25.90370313,26.00489938,27.93361785,22.07506322,27.97400079,20.23670338
LOC102554555,164.3985477,152.3977345,146.0036543,165.3386678,143.9630506,178.5525195,143.5761585
---,111.3663551,99.01914762,96.82217761,100.0116812,87.73881848,100.0960792,83.22290483
Plod3,292.0714191,281.1342971,271.7340129,282.6353643,246.6150939,283.7819322,252.4433335
Trove2,24.62876697,22.46501359,26.45576074,28.17590072,20.6663232,35.14318342,22.43621519
---,70.98863376,59.54865473,56.60725956,62.53580353,44.07322224,58.50580392,43.75840619
Acot8,436.5177575,428.7405156,481.4028947,442.6088725,403.9183888,537.3762612,391.2651201
Eefsec,69.86007182,71.96841533,110.7587416,92.20234259,82.41400121,116.8614664,75.53467995
Bloc1s3,209.5581723,179.0667224,200.1983533,201.8233105,167.1408126,245.7450264,168.4918594
Ftcd,131.3946821,65.83297923,79.13052156,74.22595491,75.84875679,74.65904734,80.13585631
Micall1,337.7549475,265.0199209,234.5923456,224.2444113,301.2653269,253.1988095,321.9063486
Rpa1,206.876147,202.2799826,208.2532357,203.7384462,201.9313337,199.4145745,209.4272276
C2 /// Cfb,47.99545897,48.47195381,82.39363349,67.79761953,122.3211162,95.49553758,120.7068057
---,147.1740027,133.9958888,84.57829102,104.9626138,140.0360841,113.6379726,155.1584039
---,197.5873512,178.8268979,151.5738076,137.0393748,164.0284899,113.0621389,151.1042972
Pxdc1,23.45591437,19.73126589,17.45006336,19.05394159,20.25200929,16.08213543,19.77589253
---,53.70041,39.82701879,26.63241397,31.97588408,36.84774815,26.12728589,33.59485244
Tspyl2,665.0084026,528.5241455,437.3444921,408.1340495,501.9640345,564.4848982,546.1746276
Zfp874b,101.6884908,88.85545878,58.80443018,79.62477669,88.01805039,63.36869847,81.10182984
Hnrnpf,351.7960511,504.5913383,351.8770239,772.6159526,493.9841404,359.3750302,394.7046637
Aqp11,206.1879944,139.7706801,89.62282518,114.0318114,127.5128303,108.9698914,134.400893
Ntn3,757.0579919,651.8272833,440.6428007,559.3256245,609.7620507,443.8959798,550.2604771
---,79.3088356,69.0343,49.5280358,59.81065212,64.75542125,44.26826007,63.17675918
Pomt1,259.6516475,241.6371545,245.8187591,243.1436763,304.0612244,247.6088307,276.8765709
---,63.34027681,56.15087225,41.7028783,49.09490624,51.75128247,41.9306893,50.45960145
---,44.29768411,35.33656188,26.83546167,29.39772015,30.17351778,24.08365594,31.75850491
Vrk1,101.8864794,86.46733764,72.35079751,73.92128697,78.99623612,75.74654719,80.9118293
---,209.5562892,186.4940997,142.1394841,170.6882735,170.5811753,156.435123,164.9751671
Syncrip,67.73351438,113.9632988,152.3047142,116.6301933,109.174237,74.71523476,76.23708706
Ogfod3,166.295527,170.9688793,204.084571,203.4086756,221.9944194,210.299553,203.6973336
---,168.6622903,135.0709244,103.3775402,156.9849524,115.1509909,133.3969219,113.7844323
Mkx,166.2979854,127.0555685,101.6970047,118.5588312,107.3351742,117.2080555,104.7199708
Pum2,93.47771656,75.31709377,60.80648152,71.25036388,59.0275542,55.3951388,59.03658466
38961,66.27353959,72.07702737,106.5189145,98.19823144,81.92474386,76.34885708,68.89122257
Hspb3,58.60530009,52.02846956,54.93777312,60.48614976,49.49842503,58.30748541,47.39124446
LOC102555810,11.89038589,10.86186514,11.16766095,11.81110962,10.05150085,11.77487277,9.84050417
Clic1,355.7788873,779.063346,1162.226026,882.4319326,650.0699028,586.8616215,514.8807756
---,67.81579746,66.11016924,66.84921562,71.20583861,60.36149842,80.83308752,60.21748135
---,147.5348584,130.810907,141.8012158,147.1588635,121.4670836,168.0313302,131.0983335
---,286.0739512,257.0351895,209.245172,228.5359377,188.0384781,257.1774196,204.8851539
LOC102551693,116.2720334,107.7083663,108.0507784,115.86269,100.9680093,149.1638554,92.17797286
H1fx,449.5706081,416.3698788,818.6301399,624.3072656,544.6396864,984.2614459,474.0998959
Slc35a1,69.91222337,69.76387237,85.51537641,111.2480381,70.28622712,98.20921193,74.32613163
---,60.34360054,47.33481153,39.50973727,46.57550452,43.68583243,44.20850961,51.68541524
---,38.72143691,39.09297512,34.23252183,34.67062348,35.40588881,33.49754394,34.69767434
---,237.6500804,168.7138128,138.5447983,140.7813004,149.1578328,140.2063464,150.1400341
Avil,71.7531089,158.6260021,42.18518557,59.40345046,62.7614523,67.83840022,55.24626054
---,95.6811554,69.7605528,51.42314624,64.02109929,65.39524384,49.17513878,65.23221886
---,120.822455,112.8669409,63.49602219,82.11041232,95.06698886,60.2907681,105.312577
Epha4,23.39447704,16.7469861,13.28418678,15.20319615,18.13227674,15.02990852,25.86856394
---,75.14713538,52.8019578,40.45617228,67.25442634,84.37861834,57.15632531,99.86212777
---,64.50074637,43.89081678,30.90098197,33.89014942,37.17415607,28.26650716,39.20879105
---,241.5176323,175.0759245,118.7219307,147.843932,161.2139614,116.2283327,153.3201365
Zfhx3,112.911338,120.806022,133.6750547,143.0753315,167.5363014,174.006974,166.0879696
Tmem161b,87.54420571,69.64660824,60.12702638,56.85803947,74.12437713,73.92652445,65.49210197
---,196.0172537,231.6642132,382.2851957,319.9829962,394.5560977,197.8627547,279.8363174
---,85.58152757,79.28452007,64.48773159,83.98141552,83.94153868,69.93854761,75.73061771
Id4,40.29289378,24.12978701,18.94580288,24.43987367,28.78192834,25.82791004,30.88793137
Gpatch4,684.7694478,445.0788176,281.838165,296.3299882,323.8672988,298.0219253,338.8455991
---,19.58718014,17.65168041,15.55491085,17.50518918,16.64937785,13.15014453,16.92261737
---,142.7754392,149.5168529,186.3868101,181.2830909,159.2974494,164.4878973,165.662883
---,149.6692061,148.5662908,143.2815405,154.7248715,173.7042862,149.397164,160.9194849
LOC102550246,70.09524962,65.16980567,89.43070066,76.01195137,63.79908229,65.51334514,59.41586998
Dcaf17,40.41829578,34.79688245,32.67367087,35.48019177,31.62061805,31.29700318,32.14370645
Phf6,31.0622882,27.50785774,23.58595271,26.42217518,24.20511179,23.41934169,23.66231326
---,45.11791417,39.24801443,38.90596362,39.16338384,38.55037933,42.82292584,39.62798409
---,41.83379189,36.54158937,33.30294924,35.92774597,35.38904804,35.86351855,33.67991251
---,102.0719823,89.31933131,89.05921844,102.1033555,82.93992414,106.1537835,84.81651285
---,200.5063125,167.2765046,169.127127,172.0300103,149.5730401,175.0430649,155.770712
Cep41,37.42803725,33.48354921,35.74417354,34.83347311,30.53303323,36.91832101,29.39903787
---,98.02162657,77.91683079,76.40375261,85.97909794,68.39713985,92.08897163,67.40764718
Enox2,61.88237192,64.24350559,66.57322275,73.65897355,61.59554354,87.66060173,59.82772547
Cul3,171.2646157,172.6035898,114.5853847,150.9993553,140.2921493,195.8597741,166.9753703
Ppap2a,80.76724569,86.26031611,97.12887983,84.59816794,78.56294224,100.9908266,74.09866954
RGD1566320,159.0773739,149.0228403,170.2638448,164.6842044,132.3235282,199.1142175,129.3976216
---,60.50844657,49.05074172,57.45020483,58.55305744,46.48254843,60.94206612,47.92398496
Mylk3,34.45680429,30.49296496,32.09889329,29.39809129,29.05081477,26.96669969,28.81059332
Plg,238.4386451,196.191552,161.3723972,175.7092214,186.393785,159.1410761,173.6101383
Prpf3,44.36142112,38.69420641,35.79481086,35.87509636,37.00535911,29.0413272,38.19965815
Gnpnat1,358.3856667,412.6378487,298.0864003,280.2369664,330.4934987,224.1867603,329.2245181
---,71.0725618,56.96078826,49.70697803,49.29563847,58.80643236,40.82329375,55.53859572
---,90.74926424,84.06362198,73.0055819,68.08325002,78.94793519,60.45157825,79.24152679
Slc38a6,149.9416224,170.4090551,221.8872428,240.6887977,321.1295889,151.8563286,201.4704106
---,151.0518891,115.8165387,90.59183471,107.9202722,108.2024897,71.61067238,102.842443
---,20.41235685,15.90428398,14.97616476,14.6310002,16.34758609,13.44888893,15.67292127
Cdkn3,61.79262954,54.67605735,63.11104057,67.42486874,59.08506822,44.41502505,49.74716557
---,45.05947313,18.78633595,26.4807291,31.88075507,26.88478285,14.11083262,18.43656688
Ankrd55,104.7228205,85.52103707,64.83457461,77.90962953,87.39323856,72.48153955,84.46079382
---,265.5768285,244.4755958,189.1269454,238.1556625,266.4997959,213.2812945,245.7059112
Pcbp3,173.6970768,188.101453,141.1339366,151.3383693,183.0157413,126.2653256,171.3640571
---,39.30736227,31.23129893,25.41944474,28.29090151,27.75295209,25.7023294,27.40873698
---,104.9986564,93.52156897,72.64484253,83.98983184,86.59613144,77.76089188,81.13353724
Eid1,56.6302338,46.32901111,41.1495273,46.57190272,42.48990685,38.94177504,41.33019325
Gpc3,376.6058239,351.2652787,335.1417091,357.5090722,375.939512,320.2035835,355.6443811
---,23.13248984,19.09787035,18.50214425,18.35664571,18.16171732,17.09320212,17.90203597
---,78.71453109,65.74577392,52.69288992,64.32565534,64.17626665,57.61608739,59.18291036
---,129.9772833,96.02263945,77.50146256,91.07812244,79.27717043,68.36679061,80.00971079
Zmym1,418.108679,366.2128789,307.07972,364.9733217,313.4958301,311.2020887,315.8106501
---,24.13416186,22.87456021,19.65875481,21.99993802,18.36736605,18.92772603,18.65436369
---,244.4688889,212.9298314,189.8993929,231.1186255,193.1169732,189.3416837,194.3262858
---,773.4416364,654.471375,534.8534403,584.5734382,574.1974276,573.3793913,561.8186516
Znrf1,53.80572431,42.0960219,50.05525074,44.27231351,46.40101753,50.90193577,44.47622378
---,138.1259133,106.004544,94.21438543,114.1655986,95.22582937,103.5740065,89.93893713
Cxcr3,145.7177241,123.7113101,126.4458853,137.2220836,116.9797916,124.0059065,113.2488307
---,1577.614707,1600.808836,2252.68585,1745.814289,1732.783018,2694.037614,1775.883555
---,348.8230335,314.1516206,299.9694843,320.9531844,261.4877694,307.1978696,275.7537211
LOC100912787,135.4625024,130.8714393,152.9250207,141.2804824,131.08528,163.8468752,130.8328133
---,74.12833678,70.43994502,80.94358995,75.7662569,60.08326493,87.92623037,58.6189439
---,169.1660049,164.5644864,171.8525603,193.1917024,152.2485581,206.9681683,158.4112942
Colca2,92.34765571,71.41844847,85.13187274,86.2096467,73.72365872,86.54427261,75.24536284
Otud6b,332.0852052,430.9355462,227.7044313,262.4012362,283.0390558,223.9328678,283.9911748
---,124.2338865,123.6050675,110.5961445,112.4398489,111.9813106,87.81668835,106.8728029
Mecom,182.3196956,162.2711327,140.6524063,148.8248219,158.5291011,130.6701142,161.9476734
---,221.9447473,189.8258231,142.9540402,153.9642333,172.5402805,115.0889541,171.1125314
Cd244,71.03017919,46.78081298,35.26464323,39.26995496,44.49089311,28.54215543,39.01108803
---,48.10908638,37.27299297,27.22775922,29.49263397,33.11832464,23.33507682,32.08888273
Xpo4,35.84489053,40.71627311,36.7888859,34.92424571,34.37630813,25.39990552,31.92743451
Cblb,406.1396277,423.6180464,410.7037741,331.2506093,475.8311739,323.5013827,377.9016851
Rnmtl1,136.2894019,132.6583593,104.1909278,107.215733,126.2998512,101.9309876,125.272786
