gene	activatedaOPCs_mean	non_activatedaOPCs_mean
Arhgap20	1975.318143	1708.641716
Uprt	1088.126248	1167.29792
Eml1	4429.050436	5935.152571
Gm12623	2010.520961	1582.693373
Pde6g	1099.659112	1099.569072
1700021F02Rik	1041.299826	1112.947069
AW549877	1145.136333	1457.276704
AI451458	1106.541489	979.1770943
Gm6146	1517.889096	1268.01918
Cpa1	969.5184325	1107.81139
Nudt6	935.2107243	1005.754145
0	1027.970272	1005.123004
0	910.6247227	1007.367883
0	1259.710691	1419.105033
0	1011.288581	909.0448255
Rhof	1172.355122	1003.760374
4930588A03Rik	918.9599825	997.8713752
Pkib	3625.464493	4320.740457
Ifi44	864.0119954	1111.023978
Olfr728	1075.407802	1073.509002
Tbx1	1007.25596	1062.626585
Lman1	5675.595568	4346.106781
0	1050.907415	906.4214029
L3mbtl4	977.4925846	867.8494095
9.13002E+15	4832.670218	21460.33018
2810407C02Rik	3095.848311	2670.0695
0	1013.801997	1073.083522
Olfr710	1081.530236	880.9256648
5730577I03Rik	957.0154286	896.416179
0	1096.688704	1012.082631
2210408K08Rik	968.5613279	879.2714338
Polr1e	1478.468565	1473.111071
Tas2r136	1008.092723	1038.833219
Scmh1	1165.659062	1903.666267
Ssfa2	2345.923818	2769.406895
Fbxo21	12722.47849	18649.29786
Csf2rb2	2026.994975	4358.0231
0	944.8231579	1062.63328
Thbs3	4661.488946	6131.914519
Snx30	5908.832311	8840.906852
4933411G06Rik	931.0999207	1029.274896
Gm7827	1016.09229	1048.702073
0	969.0702182	909.4865607
Dclk1	2192.291675	1764.305633
Ktn1	13722.63539	17746.20538
Pigw	1081.834401	995.5074705
Olfr629	905.2458848	1077.220752
Gm4942	1026.155485	1121.588653
Rgs18	924.3854057	988.4455443
LOC631028	1109.66366	1242.735082
Sort1	8377.384793	21909.1876
Blnk	2193.204982	998.4305662
Gm3848	954.6389136	889.764231
4930465A12Rik	909.3182479	941.0267443
2610301G19Rik	4026.799475	3990.842414
Atp11a	7073.437318	15214.45022
Gm6613	18630.24279	12364.15848
A730093L10Rik	953.0121414	971.6817812
0	1291.865443	1387.050231
Gata2	933.8570618	940.5826886
Cdk18	26909.06386	52979.60371
LOC100048665	1008.053009	1390.043702
Psmg1	2632.997389	2455.530024
0	29232.59068	17187.79019
Cdk5rap2	1346.156199	1606.478462
Ptpla	8016.741107	10113.01949
2310061J03Rik	1328.950613	1353.846778
0	1161.368614	1142.254349
Rnf145	1803.294125	2058.741852
4933406M09Rik	979.2548871	876.2191329
Cdkn2b	982.3475536	833.774429
Ash1l	1875.398743	1735.416181
Ksr2	870.1920379	833.7728743
Gm5767	1057.113026	948.5186433
Gm7957	1046.593885	1181.952404
Rreb1	1021.442553	1013.504005
Emp3	1584.750954	1010.787924
Tmed4	2061.525189	2221.692119
Ntrk3	1686.837325	1004.377744
Acox2	916.1553143	872.436951
Dnmt3b	4127.575981	1357.708697
Eif3e	2896.683771	2866.232414
Papss1	7083.159254	11606.33755
Slc6a19	859.1778275	955.7214957
0	1014.671709	1264.4664
2810030E01Rik	981.9297816	794.7731895
AI837181	2288.473875	2068.709686
Olfr780	844.7076671	886.7647512
Gfod2	1322.741364	1085.643306
4930528F23Rik	876.5496916	1086.140767
Ulbp1	843.4322991	932.4454736
Gm3001	949.22171	871.6489762
Prpf4	1621.876263	1622.188319
Gm2960	906.2859007	894.4790305
P2ry1	997.5047688	852.3568533
Gm14203	873.877507	959.8914898
Heatr5b	1154.304538	1293.417499
Zfp85-rs1	929.1041171	844.5733405
Tmtc3	1281.093033	1449.592381
Xcl1	775.02914	884.4491948
Ms4a14	870.9347996	816.8311888
LOC100045508	739.6506243	877.8755438
F2rl2	882.4840582	868.6332276
Ube2e3	9372.593432	6906.220371
Emid1	1898.223345	1056.803787
Nap1l1	2000.738904	1891.537402
Smarce1	4283.539325	4657.97419
Pla2g2a	835.2987207	789.3792714
Abcg3	980.9786375	716.6424212
0	1019.932398	939.3693538
0	923.9860821	850.3857833
C530025M09Rik	935.066797	844.6384671
0	4273.875932	8238.771038
Gm2212	3272.296961	3205.829388
Gramd1a	1168.355904	1545.927727
0	901.3581561	829.8665619
2310005A03Rik	953.0883875	878.3908362
0	1102.159762	1050.199362
Gm2217	921.2779168	1183.843986
Eif2s2	22743.76625	10637.38045
Gstp2	37786.14846	59211.91952
Cdan1	971.8917511	1217.69117
H28	831.5027107	921.9744833
Tbx18	1010.443624	1091.869664
Mtap6	23414.25029	22382.82138
Sh3rf1	921.79657	977.3504348
Ttll3	2490.626575	2733.694224
Apln	2517.183261	5865.8758
1110034A24Rik	1332.112959	2006.423632
0	7877.233668	12613.47089
Taf1	2694.507643	4287.657348
BC029722	13056.83248	12823.61433
Serpinb12	992.6483025	1261.3469
Galnt14	1036.301755	1241.043078
Shprh	1005.417928	1419.976442
Tmem121	2640.039329	3257.728543
0	1076.301168	1349.661479
0	36548.31911	27006.90231
Ivd	5649.965936	7875.113529
Nlrp1a	10423.11379	10984.32476
Olfr441	972.5680146	1256.202002
Gm370	789.3983932	1114.211362
Cacng8	969.6618196	1012.649475
Slc25a12	6879.454271	7385.909457
A630073D07Rik	1053.942754	1052.948119
Hadhb	12179.75525	10081.18071
Pramef8	4360.980314	3149.819176
Gm6948	65439.76677	65522.45571
Gm8773	874.949185	958.1276048
Gm11312	1256.891	910.4055243
Rab3c	43445.4965	60095.37619
Gm8384	993.2015732	937.5451595
A3galt2	942.5025554	1075.688347
Pcf11	1029.971289	896.9049243
Olfr1016	919.1714839	1036.325642
Vegfa	5244.120739	2805.613457
0	2893.899664	4614.606533
Gm11517	2653.001111	5752.696948
2010013B24Rik	1171.466169	970.56851
Gm6843	2002.448771	1472.88735
Pprc1	1330.111295	1182.77893
LOC100046111	1031.620753	1032.842981
Fbxl22	1100.123986	912.4231362
Gsc2	1156.503758	995.031369
Dnahc8	1132.608096	1194.445308
Aplp1	65523.97352	65522.45571
Cenpb	1302.435666	1398.681738
Rffl	1997.415993	3244.33551
0	1365.256276	1548.378484
Gm6252	35274.09882	55365.68433
Aspdh	1299.826076	1329.889836
Clock	2580.230321	3079.169952
Gm7348	1072.619021	1032.567823
Asb18	1212.464227	1235.284816
Ptplad1	26448.5392	35697.72471
Pcdh15	1480.507649	2379.175229
6330416L07Rik	1076.411963	1059.001328
Tmem171	947.5733855	1021.531606
Arl3	2687.036018	2904.244805
Prpf6	10581.90773	7993.736438
Gm5458	1092.902163	982.8046893
Pabpc1l2a	972.1795111	1261.27557
Olfr575	1137.545759	1033.139258
Plscr3	2898.056271	2451.75169
Ceacam13	1113.092126	1057.8727
LOC100046266	1122.757899	1415.56465
Dennd4c	1039.402239	1462.719171
Pdxk-ps	903.2059013	980.9666652
Tes	1127.658833	996.1777481
Gm7056	1079.984036	888.2406286
Gm16430	993.9337082	1018.181884
2610034M16Rik	925.4234589	993.5424757
Rgs14	1215.57955	1119.13222
2410133F24Rik	1695.509707	1532.875364
Tmem65	1620.480162	1801.20611
Pcgf3	1037.813951	1232.106726
Sec11c	15903.61521	22385.4401
H2-M10.1	875.0410309	888.6609071
Gm4428	1402.117218	1403.158093
Rbl1	1012.825533	1043.964162
0	1069.002638	1063.255483
Plscr4	938.197903	894.0918926
BC028777	1136.215844	1010.870822
Cdc20	2199.649239	1609.809949
Gm4934	1110.786015	1045.130137
Gm11595	1095.665428	992.69528
0	1183.147634	965.9093295
40238	1583.896894	885.6822488
Clec4f	1294.401665	831.6205438
Six1	1489.897016	1241.633669
Mgl2	34322.77604	42503.11
Oog2	1123.549368	1030.109774
Gm8779	1001.536781	1065.204636
Smchd1	4335.496396	5403.362781
LOC634601	970.711785	1160.025862
Cyp51	1281.152159	1709.022357
Hmga1	47610.27289	7899.907343
Adam26a	953.3049116	956.9249652
Cacna1c	984.8274614	906.8753748
Olfr168	1102.365431	939.5157324
Wdr62	1941.024936	2035.598719
Fgf20	1000.599579	933.2625733
Mef2b	1018.459048	832.7863024
Plaa	918.8113466	1009.498637
S100a3	1199.741694	1201.767964
Zfp92	969.204785	1077.24864
0	7582.839389	6803.257562
Pin1l	7923.692414	7053.382233
Meaf6	6444.940304	11000.16352
Rps16	65525.64652	60967.48105
Olfr435	929.0762354	1011.925949
0	2096.884893	2933.391657
Apom	1027.213791	1076.46472
Fam109b	1132.695072	1093.037577
2310079N02Rik	3127.824286	2993.704171
Rps6ka2	1222.322503	1086.427322
Rgl2	4662.455668	8447.033876
Gm3235	922.8743661	1161.984918
Abcb5	962.2849946	1032.546509
Lrsam1	1324.032698	1201.903699
Zmym3	8929.652039	15311.22082
Ankrd7	1051.993649	1089.13083
Foxd1	1430.781589	1179.59386
0	1962.60967	1069.781475
LOC676066	1055.417836	1029.78844
4930425F17Rik	947.6796711	1007.283361
Olfr905	984.4733711	1078.261563
Tomm70a	978.9309441	909.2552157
Lilrb4	1108.612409	844.8187814
0	1056.388443	1007.918827
Kcnh7	1067.81723	990.6560714
LOC100047789	4397.995454	8299.28251
Stag2	9937.861854	14267.6243
Agr3	1036.247333	914.5804724
Gm3879	7761.458186	8617.562457
Rpa2	1715.207393	2017.211662
Med31	9328.733368	7644.177676
Zswim1	1513.923503	1111.087065
1700108M19Rik	954.6632654	946.4582721
Fhl2	2124.692457	1190.872823
LOC100047212	21436.37132	33147.77136
Gpr111	1098.679446	885.9578271
LOC100047189	1032.857814	950.6960686
Slc24a2	4564.079971	7927.697838
LOC100046575	966.8829014	913.7046038
Hnrpdl	4184.085536	6715.094181
Rpl11	57920.2185	48371.92881
Gm9382	1123.688239	1008.763287
Gprasp2	1902.876618	3050.951738
Olfr382	945.0301775	955.9699876
Atf7ip2	931.5419454	930.6781767
Tfip11	5193.893743	3583.14011
Atf7	1306.347816	1451.048972
Hspa14	12576.9193	9667.378633
Slc33a1	1799.731589	1922.890705
0	912.0716132	1147.707379
Gm2054	1069.618196	1007.940801
0	1064.269927	1187.889093
Gsbs	954.3585159	1009.492874
Slit2	1378.499109	1207.278034
Gm12270	51220.64711	26736.9549
1810046J19Rik	13985.58734	11625.23786
0	985.2443586	941.3150821
Btbd17	1224.630774	937.1721126
Olfr729	845.0317598	1021.907889
Ccdc59	9159.890086	6366.999676
F11r	1332.918044	1060.552571
6330577E15Rik	15382.46279	22229.11857
0	904.3008471	1007.702704
Olfr1262	951.5300238	1080.764091
LOC100044034	936.2496198	946.5270114
D630013G24Rik	959.5124639	943.7675386
0	977.6241093	943.4920983
0	957.4055614	847.8969686
Eif3h	37946.72675	32741.89167
0	915.9676432	952.6592552
Olfr1122	977.6441763	947.3037138
Nop56	11112.56572	8026.064176
Ms4a4c	945.1468654	1067.321295
Plxnc1	961.7970655	940.907381
Wee2	862.6494361	1059.422557
Wtap	4772.535779	4276.133529
Thnsl1	1172.904048	1654.628583
Nfyb	1162.354548	1109.285495
3010026O09Rik	2864.696489	1824.15545
LOC100047930	1428.625608	1487.406129
Whsc1l1	1683.766538	2490.617486
0	1043.297974	903.645811
1700090G07Rik	980.5945986	936.5264257
9530082P21Rik	1197.776505	978.4421202
Eml6	1073.636407	1498.460728
LOC674370	1227.72568	893.7149286
C330005M16Rik	835.8699575	893.4184671
Cyp2d40	920.9435404	729.322195
Nolc1	1111.510417	1557.670638
LOC632535	988.2189196	858.9233586
Usp27x	1118.911549	934.1781686
0	1174.451978	909.933229
0	3501.066604	6230.197014
Fam186a	1011.750806	955.30552
Lpcat2	822.7848179	978.2158088
Dsc1	910.1253866	879.1480571
Olfr922	900.8220429	842.2389581
Aven	1113.674947	1156.915621
Ntf5	803.7508614	909.1730414
Bmpr2	1907.263321	1765.320417
0610037P05Rik	8224.277064	9623.453086
0	922.1160555	1108.047717
Ggnbp1	1299.708199	1087.822298
0	20717.92612	11751.31843
Gm5939	6127.581657	6089.100324
Spsb2	3825.210214	2112.108405
1700125H20Rik	1269.094285	957.8507029
Galntl6	895.9868087	928.0495852
Gm10061	1063.819734	1000.660374
Grxcr2	865.4768643	927.5013843
Nek6	1098.550285	976.022951
Gfpt2	921.6403966	994.0182943
0	917.9474071	824.3930648
Gm5459	4407.239657	3026.783267
Fat4	989.2229871	929.475444
Rpl17	17643.302	10733.7208
Tmem154	830.9086141	895.9184121
Acsm1	949.0060957	802.7566298
Snrpd2	12000.59164	9319.320629
Slc25a36	1785.159524	2221.344329
4930583K01Rik	779.7356118	856.9544048
Dhx35	2819.761143	3218.584476
0	992.2057021	895.6873838
Cdipt	14987.59636	10132.89055
0	1073.82272	910.1479702
Gm2500	915.5985239	936.6495405
3110070M22Rik	1197.39288	1260.51275
LOC677414	895.1664648	843.9434467
A930005I04Rik	1634.482445	1922.0055
Cycs	825.5241593	831.3069052
Gm8142	1071.393168	1026.234979
Lpcat4	966.1786304	930.0138352
2810474C18Rik	1181.909487	960.0795248
Pih1d2	1196.109704	963.588341
2010305A19Rik	1199.068627	1362.589039
0	1369.715021	2034.272119
4931428F04Rik	1768.268077	1333.696447
C79407	908.5793246	932.9281464
Nsun3	1055.488595	945.1335762
Vgll4	1460.442024	1529.845419
0	981.8024496	1090.974986
0	994.8321041	881.0540343
0	919.3363821	1311.001468
Diras1	1280.836111	1744.250076
LOC100046952	806.2881989	1125.125828
Phf17	2655.011954	4585.885229
Gm4557	994.4299204	942.7002
Gm6103	926.32771	928.661651
Limd1	4820.402939	3732.059662
0	962.9563525	1152.160817
9030425P06Rik	1057.067986	1585.305565
Ccdc160	1068.15626	1480.461098
0	7765.974289	7622.494643
Gm6168	1008.547594	1045.347783
Ptpn1	978.1243393	1142.516988
Dab1	1511.461393	1766.32002
Zmynd15	1115.453107	946.3089819
Hn1l	1050.847941	1099.906586
BC016201	1245.411376	1099.420035
Gm2084	1394.27079	881.7886062
Gm8225	59238.81845	29153.31457
0	47236.14843	64450.95986
4931429I11Rik	998.9086068	968.33386
Kcnk1	927.5188061	907.1479074
Tgm3	913.9930212	956.8384805
Sp2	1220.321127	987.4904838
Gm3006	19729.1318	32515.75514
Lars2	2900.689336	2542.85311
Gm4130	3280.565739	2984.080486
Snhg6	15972.7205	10825.71024
Pla2g2c	943.2665979	906.5112486
Apold1	1045.478268	837.01943
ENSMUSG00000074747	46090.27293	42864.77757
Wdfy1	2035.741196	1913.872905
Tdrd7	9933.867543	9121.662667
Tmem120a	3489.406054	2527.047724
Olfr951	1011.35639	954.1226205
Nkiras2	1045.204856	1213.615573
Abhd5	3082.735764	3061.808652
Pign	1074.577235	1217.134655
Fzr1	2374.011189	2239.249524
0	1055.802973	980.8466043
Gmps	1442.567872	1256.202416
Ano5	957.8877257	1027.641453
Scamp2	8350.544468	6227.111219
0	1541.797951	1714.63049
LOC100044989	1064.422785	974.8168562
Psmd10	1939.759911	2080.050033
Mtmr2	7038.326089	10185.46622
6330512M04Rik	1037.784718	942.1952793
1810033B17Rik	1496.736736	1668.85306
1810019J16Rik	971.7872782	1025.632646
Gm9312	2148.517407	2114.709114
Commd10	2441.362811	2699.126471
Spint2	3673.644079	3323.220605
Gm6750	1197.69958	1126.567597
Tnni3	947.0190354	1085.200927
Gm3653	1187.607107	1009.643721
0	1049.594935	1173.409419
BB212172	1976.429557	1786.466905
Zfp703	12387.45829	2329.081005
Sfrs1	2186.149275	3603.926919
Irf1	5063.107779	1976.698157
Dppa5a	1078.237082	1272.389951
LOC100045254	1273.996097	1369.433268
Klhl26	1682.575516	1431.039631
Gm2488	52494.43968	64855.53324
Eef1g	6422.592811	5215.438743
Btg4	1070.82967	934.4388295
Spred3	956.4598382	1236.757959
0	962.2506079	984.3438824
LOC100039646	1481.711013	5050.952019
Gm6185	931.1850682	1152.942525
Phlda2	1094.999069	1003.885846
Gm5631	1283.657202	909.6158614
Sirt4	1409.601045	1521.642918
Pwp2	8088.332743	4994.51661
Dhtkd1	1648.643021	1917.926864
Olfr38	928.7570805	918.8896357
Ndst4	1017.623296	906.3059843
Kirrel3	1934.182809	2100.226771
Cnst	2130.36905	2572.299157
Olfr206	985.6519836	982.183369
Rps29	65525.64652	64049.37971
Gm1527	934.0033943	951.1527419
Cad	1071.291912	1058.83666
0	876.7237007	975.3155376
Trpm2	947.1717066	914.6359714
Snora74a	1163.102997	1179.225804
Epb4.9	1151.476453	1154.161514
Synpr	1057.755479	1073.411718
1700016K19Rik	1086.691903	1326.348687
0	1064.172591	1183.663004
Spry2	1243.685262	1207.165104
0	1281.890409	1381.405971
1700027L20Rik	1060.845595	1099.151869
Dctn6	19087.463	21230.00395
Snta1	9989.661136	10523.93516
Btk	1077.04783	1009.411022
Cd55	1064.601346	1025.306172
Nutf2	1723.666127	1940.542495
D630002J18Rik	909.613115	1939.741938
Gm5103	1109.727137	988.18742
0	9351.728736	10068.83889
LOC633273	948.8668318	1014.538589
Tmem33	5860.667857	7459.592681
Skint6	1411.377845	997.7961286
Ntan1	7164.428461	10332.11669
Itln1	902.6931714	1161.023992
Magi2	1200.591081	1118.460206
0	29308.22393	24072.32919
0	1191.506516	934.2958533
Ear1	1096.343416	1184.707229
Hoxa13	1032.975341	1019.068564
Clca1	1820.840304	1036.598698
Gm3561	1068.623609	1021.589264
Gm7881	1018.164588	1272.092072
AA517446	973.2601529	847.37012
Chrna1	1108.994349	883.6655124
LOC100047158	1012.586418	1147.906271
0	1026.202039	1107.920995
Abo	959.7506895	991.0082514
Vkorc1l1	1406.075014	1446.917627
Nck2	3596.840232	4241.033595
Olfr715	1034.92588	971.4262205
LOC664852	1123.37656	957.8849079
Tas2r107	919.4350039	915.6953162
Snph	1220.163669	1034.499873
Gm2931	964.2431093	862.2017205
5033414D02Rik	4192.486593	3425.849362
Syn3	897.9629021	941.7444448
Erf	21443.75754	11234.92507
2610034B18Rik	1451.457691	1365.460641
Gm5341	5814.173964	5800.268181
LOC100048100	915.1816625	1070.498434
Acbd3	3370.630264	3044.717
Chmp4b	21250.99739	21030.83433
Prl7c1	916.9712721	1052.993368
Mphosph10	1333.933305	1685.395984
Olfr1029	945.4181825	1014.10409
Tnpo1	1155.456192	1011.25671
Ttc9c	1381.846442	1399.252024
9630028H03Rik	1023.719799	1047.61468
1700023L04Rik	831.5922746	1023.776178
Tmem217	1112.395764	1189.516175
0	2140.317746	4258.486586
Setdb2	1847.297168	1712.923755
Crxos1	1273.518256	1623.526131
0	879.4229511	870.745889
Apol9a	1287.704585	1417.48603
Fabp5l2	53033.75625	64440.38705
2610037P13Rik	1073.276111	1483.01623
Tas2r125	862.5114177	856.7877376
Rfxap	1043.561268	1259.979149
Ddx17	40694.40325	57900.041
Gm3993	919.28297	1102.04856
LOC100046998	3796.819811	4996.045843
Serpinb9	1133.222227	1267.215148
Pms1	1312.800268	1519.923045
Ovol1	922.3900066	903.4453519
0	995.8905175	1434.049382
0	893.3042275	791.996791
Mthfd1	3757.228575	3953.360438
Cryga	1203.425498	818.0175662
9530052C20Rik	957.6126025	868.3713233
0	979.2039162	933.3297586
Lyst	923.8902495	926.0885586
Cxcl2	1024.102715	859.37196
0	1014.632989	3728.866815
5430419D17Rik	949.9659704	945.2101969
Ccnb1	932.8135186	827.0095167
Prdm16	877.7575986	852.5026714
Alkbh5	5477.566721	6735.14319
Olfr346	946.9337327	900.40211
Dcaf12	2131.370975	2874.166667
1700064E03Rik	1445.29156	1293.04481
0	1913.306082	1772.032219
Pop4	10417.41745	12433.97164
Gbgt1	852.0934361	894.1358205
Xdh	1016.787246	830.6326062
Cacna1s	910.7467579	969.10781
LOC624931	806.3760111	861.8929624
Spdya	852.7869488	932.6803624
Gm5549	887.9541809	827.3598152
Rps6ka6	917.5825854	1042.101818
Rpsa	1189.661805	961.7790305
Pank1	1168.452819	936.9741052
Bard1	896.1052721	993.7742829
LOC675577	867.6190841	787.2401605
LOC100047175	798.7969561	799.9505269
Cth	963.5626546	904.5699471
Myom3	883.23306	755.0455105
Hspa4	14073.92523	7869.062795
Pthlh	942.1564096	832.6668686
Nphs1as	827.2686075	843.8884371
Mpnd	9591.10775	9273.507657
0	901.2375018	1003.852996
Cst6	1017.621338	856.6175876
Cbl	1340.148386	1400.883333
Tll1	887.8511986	797.0790838
Slc34a1	858.1718452	917.1723986
Drd5	806.3323221	840.4576914
Olfr1182	975.7577079	871.9486629
LOC100044864	1070.266716	1195.671899
0	985.2510304	867.8875267
Gimap3	1086.570384	938.1035612
Rdh8	911.9783404	868.4779895
Mrps11	1945.126943	1924.268548
Cyhr1	8304.001961	10307.20137
6030419C18Rik	976.8896404	946.8109595
0	915.7107246	832.6287752
Fam115a	938.9469879	1273.948436
Gm392	1178.022308	907.977925
Dlgap4	7186.943786	4185.497414
Zfp93	1877.611907	1828.560226
Mre11a	1488.203562	1794.4935
Palm2	2022.451425	2667.267895
Gm12241	1028.315085	1130.048336
Thoc6	2486.290679	2222.850443
Triobp	859.7236582	905.0486148
D830044I16Rik	999.8458225	812.3596495
Wdr52	814.2860077	933.7260524
Fv1	1002.009555	856.7273048
M5C1000I18Rik	1015.610954	1172.318401
0	919.74149	959.3769348
Chst2	1041.092694	1611.936995
Gm3912	1112.767595	1688.345547
Pnpla1	870.6756073	1621.435419
0	914.6016713	1460.803804
Alkbh8	1753.341616	2966.774319
Rnf183	1210.258043	1057.326435
0	966.7420929	1150.102239
Cops6	11967.18723	9571.15539
Olfr1218	1048.83626	899.0463862
Mstn	1032.99754	896.2478929
Ptk2b	1040.25395	1284.560965
Lats2	2557.005254	3867.210043
Gm4521	1013.195025	1141.72056
Rbks	2722.155436	3346.185024
Elovl7	14463.75629	22898.24429
Arsk	1388.488449	1595.902079
Trim69	980.2590864	1209.869935
E130215H24Rik	1146.207761	1168.033982
Spop	12422.48077	12570.78353
2200002J24Rik	983.8181946	1218.818771
Zfp422	1859.775846	1670.315605
Gm4349	1997.402093	2195.019136
Gm628	1477.725199	1436.769585
Gm4273	956.5692225	1018.002349
Ccdc85c	1026.111187	1046.303974
4933407K13Rik	1206.075068	1084.20946
LOC100045024	915.0997068	1076.561239
A730015C16Rik	1036.682616	1153.568999
Slc16a12	1016.395432	936.9662814
Zfp629	6753.779114	6342.074324
Gstm6	1286.929331	2129.907052
0	1078.053485	929.9181567
Slc39a5	944.4152739	900.5871333
Mrps15	4201.1877	3395.1931
0	4701.8473	4508.443348
Ntan1	4461.649139	6057.509886
Gm6551	1070.796885	1107.034348
0	1250.473088	1107.060933
Ubac1	8684.482907	9867.98221
C330019L16Rik	1524.876262	2072.302719
Scd4	1027.807378	1270.929499
Gabrg3	1007.24915	1067.846611
Rufy1	3048.781686	4197.936938
4930517J16Rik	1204.314349	1344.20102
A730094K22Rik	953.0166105	1304.35872
Polrmt	4285.645443	4000.053476
Rdx	11166.79323	18084.25986
B230219N05Rik	1046.761058	1245.69113
Phf16	936.8732245	1014.048806
0	1015.681421	1055.2357
St6galnac5	964.799108	918.0929269
Ntm	1070.934268	1123.741221
Pclo	1188.660908	1367.938117
Ogfr	27860.44204	20301.9091
Gm3822	1155.957337	1072.229779
Prr5	1327.244097	1739.200388
Gm9992	1317.482976	1260.396333
Gm7634	13684.34424	11133.96703
Fxyd2	1110.943839	1134.981831
Rbm4b	1391.742286	1618.609648
Mta3	3671.614357	4926.728605
LOC100048052	1062.798292	955.7828914
Cdh6	2385.110318	1560.773557
0	1151.942673	1422.32432
Gm2837	1214.684509	1234.891103
Slc29a2	1303.780137	2814.904288
Cartpt	1009.762311	996.8962071
0	1027.295113	946.071751
Zfp72	1603.421268	1954.940576
0	1230.408291	1181.59488
Gm2685	1061.748803	1078.340257
Gm4074	996.9167432	844.6253638
Mmachc	2479.064421	1481.739557
Eif2c3	1406.06426	2058.963138
Lrp6	9405.27225	11011.41911
Sac3d1	8732.203046	5069.608948
LOC100044155	1264.955113	934.6565145
Amy1	3936.32065	5691.398438
Olfr401	1109.713977	885.583039
Dvl2	2158.861925	2653.900752
9830001H06Rik	1131.394712	1026.947439
0	999.7500282	850.047075
0	1033.620736	856.03873
Gm7160	1021.905366	991.6298148
Plekhg5	2740.109825	1798.006195
Gm1553	959.7719304	925.3317124
